ElapsedSec,Phase,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,LAT,LNG,GpsSpeedMps,GPSFixQual,GPSSats,GPSHdop,ALT,Pres,Distance,Azimuth,TargetLat,TargetLng,Angle,Direction,Fall,ConeDir,ConeProb,ConeMethod,ObstacleDist,AngleValid,BNOStaleSec,BNOAccValid,BNOAccStaleSec,BMPValid,BMPStaleSec,MotorCmdType,MotorCmdUpdatedElapsedSec,Motor1CmdSpeed,Motor1CmdForward,Motor2CmdSpeed,Motor2CmdForward,Phase7ArrivalReason,MissionEndReason,MissionTotalTimeout,MissionElapsedSec
265.64,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374653,130.960078,0.38,2,19,0.68,-29.04,101674.33,49.71,192.31,30.374217,130.959968,269.94,192.31,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,265.58,83.12,1,71.88,1,RUNNING,RUNNING,0,265.64
265.70,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374653,130.960078,0.38,2,19,0.68,-29.04,101674.33,49.71,192.31,30.374217,130.959968,269.94,192.31,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,265.58,83.12,1,71.88,1,RUNNING,RUNNING,0,265.70
265.77,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374653,130.960078,0.38,2,19,0.68,-29.04,101674.33,49.71,192.31,30.374217,130.959968,269.94,192.31,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,265.73,83.12,1,71.88,1,RUNNING,RUNNING,0,265.77
265.84,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374653,130.960078,0.38,2,19,0.68,-29.04,101674.33,49.71,192.31,30.374217,130.959968,269.94,192.31,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,265.73,83.12,1,71.88,1,RUNNING,RUNNING,0,265.84
265.90,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374653,130.960078,0.38,2,19,0.68,-29.04,101674.33,49.71,192.31,30.374217,130.959968,269.94,192.31,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,265.88,83.12,1,71.88,1,RUNNING,RUNNING,0,265.90
265.97,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374653,130.960078,0.38,2,19,0.68,-29.04,101674.33,49.71,192.31,30.374217,130.959968,269.94,192.31,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,265.88,83.12,1,71.88,1,RUNNING,RUNNING,0,265.97
266.04,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374653,130.960078,0.38,2,19,0.68,-29.04,101674.33,49.71,192.31,30.374217,130.959968,269.94,192.31,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,265.88,83.12,1,71.88,1,RUNNING,RUNNING,0,266.04
266.10,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374653,130.960078,0.38,2,19,0.68,-29.04,101674.33,49.71,192.31,30.374217,130.959968,269.94,192.31,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,266.04,83.12,1,71.88,1,RUNNING,RUNNING,0,266.10
266.17,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374653,130.960078,0.38,2,19,0.68,-29.04,101674.33,49.71,192.31,30.374217,130.959968,269.94,192.31,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,266.04,83.12,1,71.88,1,RUNNING,RUNNING,0,266.17
266.24,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374653,130.960078,0.38,2,19,0.68,-29.04,101674.33,49.71,192.31,30.374217,130.959968,269.94,192.31,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,266.19,83.12,1,71.88,1,RUNNING,RUNNING,0,266.24
266.30,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374653,130.960078,0.38,2,19,0.68,-29.04,101674.33,49.71,192.31,30.374217,130.959968,269.94,192.31,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,266.19,83.12,1,71.88,1,RUNNING,RUNNING,0,266.30
266.37,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374653,130.960078,0.38,2,19,0.68,-29.04,101674.33,49.71,192.31,30.374217,130.959968,269.94,192.31,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,266.34,83.12,1,71.88,1,RUNNING,RUNNING,0,266.37
266.44,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374653,130.960080,0.13,2,19,0.68,-29.04,101674.33,49.71,192.31,30.374217,130.959968,269.94,192.31,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,266.34,83.12,1,71.88,1,RUNNING,RUNNING,0,266.44
266.50,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374653,130.960080,0.13,2,19,0.68,-29.04,101674.33,49.71,192.31,30.374217,130.959968,269.94,192.31,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,266.49,83.12,1,71.88,1,RUNNING,RUNNING,0,266.50
266.57,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374653,130.960080,0.13,2,19,0.68,-29.04,101674.33,49.75,192.49,30.374217,130.959968,269.94,192.49,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,266.49,83.12,1,71.88,1,RUNNING,RUNNING,0,266.57
266.64,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374653,130.960080,0.13,2,19,0.68,-29.04,101674.33,49.75,192.49,30.374217,130.959968,269.94,192.49,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,266.49,83.12,1,71.88,1,RUNNING,RUNNING,0,266.64
266.70,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374653,130.960080,0.13,2,19,0.68,-29.04,101674.33,49.75,192.49,30.374217,130.959968,269.94,192.49,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,266.64,83.12,1,71.88,1,RUNNING,RUNNING,0,266.70
266.77,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374653,130.960080,0.13,2,19,0.68,-29.04,101674.33,49.75,192.49,30.374217,130.959968,269.94,192.49,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,266.64,83.12,1,71.88,1,RUNNING,RUNNING,0,266.77
266.84,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374653,130.960080,0.13,2,19,0.68,-29.04,101674.33,49.75,192.49,30.374217,130.959968,269.94,192.49,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,266.79,83.12,1,71.88,1,RUNNING,RUNNING,0,266.84
266.90,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374653,130.960080,0.13,2,19,0.68,-29.04,101674.33,49.75,192.49,30.374217,130.959968,269.94,192.49,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,266.79,83.12,1,71.88,1,RUNNING,RUNNING,0,266.90
266.97,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374653,130.960080,0.13,2,19,0.68,-29.04,101674.33,49.75,192.49,30.374217,130.959968,269.94,192.49,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,266.94,83.12,1,71.88,1,RUNNING,RUNNING,0,266.97
267.03,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374653,130.960080,0.13,2,19,0.68,-29.04,101674.33,49.75,192.49,30.374217,130.959968,269.94,192.49,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,266.94,83.12,1,71.88,1,RUNNING,RUNNING,0,267.03
267.10,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374653,130.960080,0.13,2,19,0.68,-29.04,101674.33,49.75,192.49,30.374217,130.959968,269.94,192.49,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,267.10,83.12,1,71.88,1,RUNNING,RUNNING,0,267.10
267.17,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374653,130.960080,0.13,2,19,0.68,-29.04,101674.33,49.75,192.49,30.374217,130.959968,269.94,192.49,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,267.10,83.12,1,71.88,1,RUNNING,RUNNING,0,267.17
267.24,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374653,130.960080,0.13,2,19,0.68,-29.04,101674.33,49.75,192.49,30.374217,130.959968,269.94,192.49,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,267.10,83.12,1,71.88,1,RUNNING,RUNNING,0,267.24
267.30,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374653,130.960080,0.13,2,19,0.68,-29.04,101674.33,49.75,192.49,30.374217,130.959968,269.94,192.49,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,267.25,83.12,1,71.88,1,RUNNING,RUNNING,0,267.30
267.37,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374653,130.960080,0.13,2,19,0.68,-29.04,101674.33,49.75,192.49,30.374217,130.959968,269.94,192.49,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,267.25,83.12,1,71.88,1,RUNNING,RUNNING,0,267.37
267.44,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374652,130.960080,0.18,2,19,0.68,-29.04,101674.33,49.57,192.53,30.374217,130.959968,269.94,192.53,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,267.40,83.12,1,71.88,1,RUNNING,RUNNING,0,267.44
267.50,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374652,130.960080,0.18,2,19,0.68,-29.04,101674.33,49.57,192.53,30.374217,130.959968,269.94,192.53,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,267.40,83.12,1,71.88,1,RUNNING,RUNNING,0,267.50
267.57,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374652,130.960080,0.18,2,19,0.68,-29.04,101674.33,49.57,192.53,30.374217,130.959968,269.94,192.53,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,267.55,83.12,1,71.88,1,RUNNING,RUNNING,0,267.57
267.64,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374652,130.960080,0.18,2,19,0.68,-29.04,101674.33,49.57,192.53,30.374217,130.959968,269.94,192.53,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,267.55,83.12,1,71.88,1,RUNNING,RUNNING,0,267.64
267.70,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374652,130.960080,0.18,2,19,0.68,-29.04,101674.33,49.57,192.53,30.374217,130.959968,269.94,192.53,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,267.70,83.12,1,71.88,1,RUNNING,RUNNING,0,267.70
267.77,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374652,130.960080,0.18,2,19,0.68,-29.04,101674.33,49.57,192.53,30.374217,130.959968,269.94,192.53,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,267.70,83.12,1,71.88,1,RUNNING,RUNNING,0,267.77
267.84,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374652,130.960080,0.18,2,19,0.68,-29.04,101674.33,49.57,192.53,30.374217,130.959968,269.94,192.53,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,267.70,83.12,1,71.88,1,RUNNING,RUNNING,0,267.84
267.90,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374652,130.960080,0.18,2,19,0.68,-29.04,101674.33,49.57,192.53,30.374217,130.959968,269.94,192.53,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,267.85,83.12,1,71.88,1,RUNNING,RUNNING,0,267.90
267.97,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374652,130.960080,0.18,2,19,0.68,-29.04,101674.33,49.57,192.53,30.374217,130.959968,269.94,192.53,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,267.85,83.12,1,71.88,1,RUNNING,RUNNING,0,267.97
268.04,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374652,130.960080,0.18,2,19,0.68,-29.04,101674.33,49.57,192.53,30.374217,130.959968,269.94,192.53,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,268.00,83.12,1,71.88,1,RUNNING,RUNNING,0,268.04
268.10,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374652,130.960080,0.18,2,19,0.68,-29.04,101674.33,49.57,192.53,30.374217,130.959968,269.94,192.53,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,268.00,83.12,1,71.88,1,RUNNING,RUNNING,0,268.10
268.17,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374652,130.960080,0.18,2,19,0.68,-29.04,101674.33,49.57,192.53,30.374217,130.959968,269.94,192.53,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,268.16,83.12,1,71.88,1,RUNNING,RUNNING,0,268.17
268.24,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374652,130.960080,0.18,2,19,0.68,-29.04,101674.33,49.57,192.53,30.374217,130.959968,269.94,192.53,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,268.16,83.12,1,71.88,1,RUNNING,RUNNING,0,268.24
268.30,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374652,130.960080,0.18,2,19,0.68,-29.04,101674.33,49.57,192.53,30.374217,130.959968,269.94,192.53,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,268.16,83.12,1,71.88,1,RUNNING,RUNNING,0,268.30
268.37,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374652,130.960080,0.18,2,19,0.68,-29.04,101674.33,49.57,192.53,30.374217,130.959968,269.94,192.53,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,268.31,83.12,1,71.88,1,RUNNING,RUNNING,0,268.37
268.44,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374648,130.960083,0.51,2,19,0.68,-29.04,101674.33,49.28,192.99,30.374217,130.959968,269.94,192.99,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,268.31,83.12,1,71.88,1,RUNNING,RUNNING,0,268.44
268.50,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374648,130.960083,0.51,2,19,0.68,-29.04,101674.33,49.28,192.99,30.374217,130.959968,269.94,192.99,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,268.46,83.12,1,71.88,1,RUNNING,RUNNING,0,268.50
268.57,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374648,130.960083,0.51,2,19,0.68,-29.04,101674.33,49.28,192.99,30.374217,130.959968,269.94,192.99,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,268.46,83.12,1,71.88,1,RUNNING,RUNNING,0,268.57
268.64,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374648,130.960083,0.51,2,19,0.68,-29.04,101674.33,49.28,192.99,30.374217,130.959968,269.94,192.99,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,268.61,83.12,1,71.88,1,RUNNING,RUNNING,0,268.64
268.71,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374648,130.960083,0.51,2,19,0.68,-29.04,101674.33,49.28,192.99,30.374217,130.959968,269.94,192.99,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,268.61,83.12,1,71.88,1,RUNNING,RUNNING,0,268.71
268.77,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374648,130.960083,0.51,2,19,0.68,-29.04,101674.33,49.28,192.99,30.374217,130.959968,269.94,192.99,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,268.76,83.12,1,71.88,1,RUNNING,RUNNING,0,268.77
268.85,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374648,130.960083,0.51,2,19,0.68,-29.04,101674.33,49.28,192.99,30.374217,130.959968,269.94,192.99,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,268.76,83.12,1,71.88,1,RUNNING,RUNNING,0,268.85
268.91,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374648,130.960083,0.51,2,19,0.68,-29.04,101674.33,49.28,192.99,30.374217,130.959968,269.94,192.99,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,268.76,83.12,1,71.88,1,RUNNING,RUNNING,0,268.91
268.98,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374648,130.960083,0.51,2,19,0.68,-29.04,101674.33,49.28,192.99,30.374217,130.959968,269.94,192.99,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,268.91,83.12,1,71.88,1,RUNNING,RUNNING,0,268.98
269.04,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374648,130.960083,0.51,2,19,0.68,-29.04,101674.33,49.28,192.99,30.374217,130.959968,269.94,192.99,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,268.91,83.12,1,71.88,1,RUNNING,RUNNING,0,269.04
269.11,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374648,130.960083,0.51,2,19,0.68,-29.04,101674.33,49.28,192.99,30.374217,130.959968,269.94,192.99,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,269.06,83.12,1,71.88,1,RUNNING,RUNNING,0,269.11
269.18,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374648,130.960083,0.51,2,19,0.68,-29.04,101674.33,49.28,192.99,30.374217,130.959968,269.94,192.99,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,269.06,83.12,1,71.88,1,RUNNING,RUNNING,0,269.18
269.24,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374648,130.960083,0.51,2,19,0.68,-29.04,101674.33,49.28,192.99,30.374217,130.959968,269.94,192.99,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,269.22,83.12,1,71.88,1,RUNNING,RUNNING,0,269.24
269.31,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374648,130.960083,0.51,2,19,0.68,-29.04,101674.33,49.28,192.99,30.374217,130.959968,269.94,192.99,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,269.22,83.12,1,71.88,1,RUNNING,RUNNING,0,269.31
269.38,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374648,130.960083,0.51,2,19,0.68,-29.04,101674.33,49.28,192.99,30.374217,130.959968,269.94,192.99,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,269.37,83.12,1,71.88,1,RUNNING,RUNNING,0,269.38
269.44,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374647,130.960085,0.27,2,19,0.68,-29.04,101674.33,49.28,192.99,30.374217,130.959968,269.94,192.99,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,269.37,83.12,1,71.88,1,RUNNING,RUNNING,0,269.44
269.51,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374647,130.960085,0.27,2,19,0.68,-29.04,101674.33,49.28,192.99,30.374217,130.959968,269.94,192.99,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,269.37,83.12,1,71.88,1,RUNNING,RUNNING,0,269.51
269.57,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374647,130.960085,0.27,2,19,0.68,-29.04,101674.33,49.13,193.22,30.374217,130.959968,269.94,193.22,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,269.52,83.12,1,71.88,1,RUNNING,RUNNING,0,269.57
269.64,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374647,130.960085,0.27,2,19,0.68,-29.04,101674.33,49.13,193.22,30.374217,130.959968,269.94,193.22,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,269.52,83.12,1,71.88,1,RUNNING,RUNNING,0,269.64
269.71,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374647,130.960085,0.27,2,19,0.68,-29.04,101674.33,49.13,193.22,30.374217,130.959968,269.94,193.22,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,269.67,83.12,1,71.88,1,RUNNING,RUNNING,0,269.71
269.77,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374647,130.960085,0.27,2,19,0.68,-29.04,101674.33,49.13,193.22,30.374217,130.959968,269.94,193.22,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,269.67,83.12,1,71.88,1,RUNNING,RUNNING,0,269.77
269.84,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374647,130.960085,0.27,2,19,0.68,-29.04,101674.33,49.13,193.22,30.374217,130.959968,269.94,193.22,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,269.82,83.12,1,71.88,1,RUNNING,RUNNING,0,269.84
269.90,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374647,130.960085,0.27,2,19,0.68,-29.04,101674.33,49.13,193.22,30.374217,130.959968,269.94,193.22,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,269.82,83.12,1,71.88,1,RUNNING,RUNNING,0,269.90
269.97,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374647,130.960085,0.27,2,19,0.68,-29.04,101674.33,49.13,193.22,30.374217,130.959968,269.94,193.22,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,269.82,83.12,1,71.88,1,RUNNING,RUNNING,0,269.97
270.04,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374647,130.960085,0.27,2,19,0.68,-29.04,101674.33,49.13,193.22,30.374217,130.959968,269.94,193.22,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,269.97,83.12,1,71.88,1,RUNNING,RUNNING,0,270.04
270.10,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374647,130.960085,0.27,2,19,0.68,-29.04,101674.33,49.13,193.22,30.374217,130.959968,269.94,193.22,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,269.97,83.12,1,71.88,1,RUNNING,RUNNING,0,270.10
270.17,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374647,130.960085,0.27,2,19,0.68,-29.04,101674.33,49.13,193.22,30.374217,130.959968,269.94,193.22,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,270.12,83.12,1,71.88,1,RUNNING,RUNNING,0,270.17
270.24,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374647,130.960085,0.27,2,19,0.68,-29.04,101674.33,49.13,193.22,30.374217,130.959968,269.94,193.22,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,270.12,83.12,1,71.88,1,RUNNING,RUNNING,0,270.24
270.30,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374647,130.960085,0.27,2,19,0.68,-29.04,101674.33,49.13,193.22,30.374217,130.959968,269.94,193.22,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,270.27,83.12,1,71.88,1,RUNNING,RUNNING,0,270.30
270.37,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374647,130.960085,0.27,2,19,0.68,-29.04,101674.33,49.13,193.22,30.374217,130.959968,269.94,193.22,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,270.27,83.12,1,71.88,1,RUNNING,RUNNING,0,270.37
270.44,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374645,130.960085,0.18,2,19,0.68,-29.04,101674.33,49.13,193.22,30.374217,130.959968,269.94,193.22,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,270.43,83.12,1,71.88,1,RUNNING,RUNNING,0,270.44
270.50,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374645,130.960085,0.18,2,19,0.68,-29.04,101674.33,48.95,193.27,30.374217,130.959968,269.94,193.27,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,270.43,83.12,1,71.88,1,RUNNING,RUNNING,0,270.50
270.57,3,-8.84,-0.45,4.15,0.00,0.19,0.00,520.88,-81.25,201.75,30.374645,130.960085,0.18,2,19,0.68,-29.04,101674.33,48.95,193.27,30.374217,130.959968,269.94,193.27,9.78,0.50,0.00,,999.00,1,0.00,1,0.00,1,0.00,phase3_gps_turn,270.43,83.12,1,71.88,1,RUNNING,RUNNING,0,270.57
