ElapsedSec,AccX,AccY,AccZ
745.39,-8.84,-0.45,4.15
745.45,-8.84,-0.45,4.15
745.52,-8.84,-0.45,4.15
745.59,-8.84,-0.45,4.15
745.65,-8.84,-0.45,4.15
745.72,-8.84,-0.45,4.15
745.79,-8.84,-0.45,4.15
745.85,-8.84,-0.45,4.15
745.92,-8.84,-0.45,4.15
745.99,-8.84,-0.45,4.15
746.06,-8.84,-0.45,4.15
746.12,-8.84,-0.45,4.15
746.19,-8.84,-0.45,4.15
746.26,-8.84,-0.45,4.15
746.33,-8.84,-0.45,4.15
746.4,-8.84,-0.45,4.15
746.46,-8.84,-0.45,4.15
746.53,-8.84,-0.45,4.15
746.6,-8.84,-0.45,4.15
746.66,-8.84,-0.45,4.15
746.73,-8.84,-0.45,4.15
746.79,-8.84,-0.45,4.15
746.86,-8.84,-0.45,4.15
746.93,-8.84,-0.45,4.15
746.99,-8.84,-0.45,4.15
747.06,-8.84,-0.45,4.15
747.13,-8.84,-0.45,4.15
747.2,-8.84,-0.45,4.15
747.27,-8.84,-0.45,4.15
747.34,-8.84,-0.45,4.15
747.41,-8.84,-0.45,4.15
747.47,-8.84,-0.45,4.15
747.54,-8.84,-0.45,4.15
747.61,-8.84,-0.45,4.15
747.67,-8.84,-0.45,4.15
747.74,-8.84,-0.45,4.15
747.8,-8.84,-0.45,4.15
747.87,-8.84,-0.45,4.15
747.94,-8.84,-0.45,4.15
748.0,-8.84,-0.45,4.15
748.07,-8.84,-0.45,4.15
748.14,-8.84,-0.45,4.15
748.21,-8.84,-0.45,4.15
748.27,-8.84,-0.45,4.15
748.34,-8.84,-0.45,4.15
748.41,-8.84,-0.45,4.15
748.48,-8.84,-0.45,4.15
748.55,-8.84,-0.45,4.15
748.62,-8.84,-0.45,4.15
748.68,-8.84,-0.45,4.15
748.75,-8.84,-0.45,4.15
748.82,-8.84,-0.45,4.15
748.89,-8.84,-0.45,4.15
748.96,-8.84,-0.45,4.15
749.03,-8.84,-0.45,4.15
749.1,-8.84,-0.45,4.15
749.17,-8.84,-0.45,4.15
749.24,-8.84,-0.45,4.15
749.31,-8.84,-0.45,4.15
749.38,-8.84,-0.45,4.15
749.44,-8.84,-0.45,4.15
749.51,-8.84,-0.45,4.15
749.58,-8.84,-0.45,4.15
749.64,-8.84,-0.45,4.15
749.71,-8.84,-0.45,4.15
749.78,-8.84,-0.45,4.15
749.85,-8.84,-0.45,4.15
749.91,-8.84,-0.45,4.15
749.98,-8.84,-0.45,4.15
750.05,-8.84,-0.45,4.15
750.12,-8.84,-0.45,4.15
750.19,-8.84,-0.45,4.15
750.25,-8.84,-0.45,4.15
750.32,-8.84,-0.45,4.15
750.39,-8.84,-0.45,4.15
750.46,-8.84,-0.45,4.15
750.53,-8.84,-0.45,4.15
750.59,-8.84,-0.45,4.15
750.66,-8.84,-0.45,4.15
750.73,-8.84,-0.45,4.15
750.8,-8.84,-0.45,4.15
750.87,-8.84,-0.45,4.15
750.94,-8.84,-0.45,4.15
751.0,-8.84,-0.45,4.15
751.07,-8.84,-0.45,4.15
751.14,-8.84,-0.45,4.15
751.2,-8.84,-0.45,4.15
751.27,-8.84,-0.45,4.15
751.34,-8.84,-0.45,4.15
751.41,-8.84,-0.45,4.15
751.48,-8.84,-0.45,4.15
751.55,-8.84,-0.45,4.15
751.63,-8.84,-0.45,4.15
751.7,-8.84,-0.45,4.15
751.76,-8.84,-0.45,4.15
751.83,-8.84,-0.45,4.15
751.9,-8.84,-0.45,4.15
751.96,-8.84,-0.45,4.15
752.03,-8.84,-0.45,4.15
752.1,-8.84,-0.45,4.15
752.16,-8.84,-0.45,4.15
752.23,-8.84,-0.45,4.15
752.29,-8.84,-0.45,4.15
752.36,-8.84,-0.45,4.15
752.43,-8.84,-0.45,4.15
752.5,-8.84,-0.45,4.15
752.57,-8.84,-0.45,4.15
752.64,-8.84,-0.45,4.15
752.71,-8.84,-0.45,4.15
752.78,-8.84,-0.45,4.15
752.84,-8.84,-0.45,4.15
752.91,-8.84,-0.45,4.15
752.98,-8.84,-0.45,4.15
753.05,-8.84,-0.45,4.15
753.12,-8.84,-0.45,4.15
753.18,-8.84,-0.45,4.15
753.25,-8.84,-0.45,4.15
753.31,-8.84,-0.45,4.15
753.38,-8.84,-0.45,4.15
753.45,-8.84,-0.45,4.15
753.51,-8.84,-0.45,4.15
753.58,-8.84,-0.45,4.15
753.65,-8.84,-0.45,4.15
753.71,-8.84,-0.45,4.15
753.79,-8.84,-0.45,4.15
753.85,-8.84,-0.45,4.15
753.92,-8.84,-0.45,4.15
753.99,-8.84,-0.45,4.15
754.06,-8.84,-0.45,4.15
754.13,-8.84,-0.45,4.15
754.2,-8.84,-0.45,4.15
754.27,-8.84,-0.45,4.15
754.34,-8.84,-0.45,4.15
754.41,-8.84,-0.45,4.15
754.47,-8.84,-0.45,4.15
754.54,-8.84,-0.45,4.15
754.61,-8.84,-0.45,4.15
754.68,-8.84,-0.45,4.15
754.75,-8.84,-0.45,4.15
754.82,-8.84,-0.45,4.15
754.88,-8.84,-0.45,4.15
754.95,-8.84,-0.45,4.15
755.02,-8.84,-0.45,4.15
755.09,-8.84,-0.45,4.15
755.15,-8.84,-0.45,4.15
755.22,-8.84,-0.45,4.15
755.29,-8.84,-0.45,4.15
755.35,-8.84,-0.45,4.15
755.42,-8.84,-0.45,4.15
755.49,-8.84,-0.45,4.15
755.55,-8.84,-0.45,4.15
755.62,-8.84,-0.45,4.15
755.69,-8.84,-0.45,4.15
755.76,-8.84,-0.45,4.15
755.82,-8.84,-0.45,4.15
755.89,-8.84,-0.45,4.15
755.97,-8.84,-0.45,4.15
756.04,-8.84,-0.45,4.15
756.11,-8.84,-0.45,4.15
756.18,-8.84,-0.45,4.15
756.25,-8.84,-0.45,4.15
756.32,-8.84,-0.45,4.15
756.38,-8.84,-0.45,4.15
756.45,-8.84,-0.45,4.15
756.52,-8.84,-0.45,4.15
756.59,-8.84,-0.45,4.15
756.65,-8.84,-0.45,4.15
756.72,-8.84,-0.45,4.15
756.78,-8.84,-0.45,4.15
756.85,-8.84,-0.45,4.15
756.92,-8.84,-0.45,4.15
756.99,-8.84,-0.45,4.15
757.05,-8.84,-0.45,4.15
757.12,-8.84,-0.45,4.15
757.19,-8.84,-0.45,4.15
757.26,-8.84,-0.45,4.15
757.33,-8.84,-0.45,4.15
757.4,-8.84,-0.45,4.15
757.47,-8.84,-0.45,4.15
757.54,-8.84,-0.45,4.15
757.61,-8.84,-0.45,4.15
757.68,-8.84,-0.45,4.15
757.74,-8.84,-0.45,4.15
757.81,-8.84,-0.45,4.15
757.88,-8.84,-0.45,4.15
757.95,-8.84,-0.45,4.15
758.02,-8.84,-0.45,4.15
758.08,-8.84,-0.45,4.15
758.15,-8.84,-0.45,4.15
758.22,-8.84,-0.45,4.15
758.29,-8.84,-0.45,4.15
758.36,-8.84,-0.45,4.15
758.43,-8.84,-0.45,4.15
758.49,-8.84,-0.45,4.15
758.56,-8.84,-0.45,4.15
758.63,-8.84,-0.45,4.15
758.7,-8.84,-0.45,4.15
758.76,-8.84,-0.45,4.15
758.83,-8.84,-0.45,4.15
758.9,-8.84,-0.45,4.15
758.97,-8.84,-0.45,4.15
759.03,-8.84,-0.45,4.15
759.1,-8.84,-0.45,4.15
759.17,-8.84,-0.45,4.15
759.23,-8.84,-0.45,4.15
759.3,-8.84,-0.45,4.15
759.36,-8.84,-0.45,4.15
759.43,-8.84,-0.45,4.15
759.5,-8.84,-0.45,4.15
759.56,-8.84,-0.45,4.15
759.63,-8.84,-0.45,4.15
759.7,-8.84,-0.45,4.15
759.76,-8.84,-0.45,4.15
759.83,-8.84,-0.45,4.15
759.9,-8.84,-0.45,4.15
759.97,-8.84,-0.45,4.15
760.04,-8.84,-0.45,4.15
760.11,-8.84,-0.45,4.15
760.18,-8.84,-0.45,4.15
760.25,-8.84,-0.45,4.15
760.31,-8.84,-0.45,4.15
760.38,-8.84,-0.45,4.15
760.45,-8.84,-0.45,4.15
760.51,-8.84,-0.45,4.15
760.58,-8.84,-0.45,4.15
760.65,-8.84,-0.45,4.15
760.71,-8.84,-0.45,4.15
760.78,-8.84,-0.45,4.15
760.85,-8.84,-0.45,4.15
760.91,-8.84,-0.45,4.15
760.98,-8.84,-0.45,4.15
761.05,-8.84,-0.45,4.15
761.12,-8.84,-0.45,4.15
761.19,-8.84,-0.45,4.15
761.25,-8.84,-0.45,4.15
761.32,-8.84,-0.45,4.15
761.39,-8.84,-0.45,4.15
761.46,-8.84,-0.45,4.15
761.52,-8.84,-0.45,4.15
761.59,-8.84,-0.45,4.15
761.66,-8.84,-0.45,4.15
761.72,-8.84,-0.45,4.15
761.79,-8.84,-0.45,4.15
761.86,-8.84,-0.45,4.15
761.93,-8.84,-0.45,4.15
762.0,-8.84,-0.45,4.15
762.06,-8.84,-0.45,4.15
762.13,-8.84,-0.45,4.15
762.2,-8.84,-0.45,4.15
762.27,-8.84,-0.45,4.15
762.34,-8.84,-0.45,4.15
762.4,-8.84,-0.45,4.15
762.47,-8.84,-0.45,4.15
762.54,-8.84,-0.45,4.15
762.6,-8.84,-0.45,4.15
762.67,-8.84,-0.45,4.15
762.73,-8.84,-0.45,4.15
762.8,-8.84,-0.45,4.15
762.87,-8.84,-0.45,4.15
762.94,-8.84,-0.45,4.15
763.01,-8.84,-0.45,4.15
763.07,-8.84,-0.45,4.15
763.14,-8.84,-0.45,4.15
763.21,-8.84,-0.45,4.15
763.28,-8.84,-0.45,4.15
763.35,-8.84,-0.45,4.15
763.41,-8.84,-0.45,4.15
763.48,-8.84,-0.45,4.15
763.55,-8.84,-0.45,4.15
763.61,-8.84,-0.45,4.15
763.68,-8.84,-0.45,4.15
763.75,-8.84,-0.45,4.15
763.82,-8.84,-0.45,4.15
763.88,-8.84,-0.45,4.15
763.95,-8.84,-0.45,4.15
764.02,-8.84,-0.45,4.15
764.09,-8.84,-0.45,4.15
764.16,-8.84,-0.45,4.15
764.23,-8.84,-0.45,4.15
764.3,-8.84,-0.45,4.15
764.36,-8.84,-0.45,4.15
764.43,-8.84,-0.45,4.15
764.5,-8.84,-0.45,4.15
764.56,-8.84,-0.45,4.15
764.63,-8.84,-0.45,4.15
764.7,-8.84,-0.45,4.15
764.77,-8.84,-0.45,4.15
764.83,-8.84,-0.45,4.15
764.91,-8.84,-0.45,4.15
764.98,-8.84,-0.45,4.15
765.04,-8.84,-0.45,4.15
765.11,-8.84,-0.45,4.15
765.18,-8.84,-0.45,4.15
765.25,-8.84,-0.45,4.15
765.32,-8.84,-0.45,4.15
765.39,-8.84,-0.45,4.15
765.46,-8.84,-0.45,4.15
765.52,-8.84,-0.45,4.15
765.59,-8.84,-0.45,4.15
765.66,-8.84,-0.45,4.15
765.72,-8.84,-0.45,4.15
765.79,-8.84,-0.45,4.15
765.85,-8.84,-0.45,4.15
765.92,-8.84,-0.45,4.15
765.99,-8.84,-0.45,4.15
766.06,-8.84,-0.45,4.15
766.13,-8.84,-0.45,4.15
766.19,-8.84,-0.45,4.15
766.26,-8.84,-0.45,4.15
766.33,-8.84,-0.45,4.15
766.4,-8.84,-0.45,4.15
766.47,-8.84,-0.45,4.15
766.54,-8.84,-0.45,4.15
766.6,-8.84,-0.45,4.15
766.67,-8.84,-0.45,4.15
766.73,-8.84,-0.45,4.15
766.8,-8.84,-0.45,4.15
766.87,-8.84,-0.45,4.15
766.94,-8.84,-0.45,4.15
767.0,-8.84,-0.45,4.15
767.07,-8.84,-0.45,4.15
767.14,-8.84,-0.45,4.15
767.21,-8.84,-0.45,4.15
767.28,-8.84,-0.45,4.15
767.35,-8.84,-0.45,4.15
767.41,-8.84,-0.45,4.15
767.48,-8.84,-0.45,4.15
767.55,-8.84,-0.45,4.15
767.61,-8.84,-0.45,4.15
767.68,-8.84,-0.45,4.15
767.75,-8.84,-0.45,4.15
767.82,-8.84,-0.45,4.15
767.88,-8.84,-0.45,4.15
767.95,-8.84,-0.45,4.15
768.01,-8.84,-0.45,4.15
768.08,-8.84,-0.45,4.15
768.15,-8.84,-0.45,4.15
768.21,-8.84,-0.45,4.15
768.28,-8.84,-0.45,4.15
768.35,-8.84,-0.45,4.15
768.42,-8.84,-0.45,4.15
768.49,-8.84,-0.45,4.15
768.56,-8.84,-0.45,4.15
768.63,-8.84,-0.45,4.15
768.69,-8.84,-0.45,4.15
768.76,-8.84,-0.45,4.15
768.83,-8.84,-0.45,4.15
768.9,-8.84,-0.45,4.15
768.96,-8.84,-0.45,4.15
769.03,-8.84,-0.45,4.15
769.1,-8.84,-0.45,4.15
769.16,-8.84,-0.45,4.15
769.23,-8.84,-0.45,4.15
769.3,-8.84,-0.45,4.15
769.36,-8.84,-0.45,4.15
769.44,-8.84,-0.45,4.15
769.5,-8.84,-0.45,4.15
769.57,-8.84,-0.45,4.15
769.64,-8.84,-0.45,4.15
769.71,-8.84,-0.45,4.15
769.78,-8.84,-0.45,4.15
769.85,-8.84,-0.45,4.15
769.92,-8.84,-0.45,4.15
769.98,-8.84,-0.45,4.15
770.05,-8.84,-0.45,4.15
770.12,-8.84,-0.45,4.15
770.18,-8.84,-0.45,4.15
770.25,-8.84,-0.45,4.15
770.32,-8.84,-0.45,4.15
770.38,-8.84,-0.45,4.15
770.46,-8.84,-0.45,4.15
770.53,-8.84,-0.45,4.15
770.59,-8.84,-0.45,4.15
770.66,-8.84,-0.45,4.15
770.74,-8.84,-0.45,4.15
770.8,-8.84,-0.45,4.15
770.87,-8.84,-0.45,4.15
770.94,-8.84,-0.45,4.15
771.01,-8.84,-0.45,4.15
771.08,-8.84,-0.45,4.15
771.15,-8.84,-0.45,4.15
771.21,-8.84,-0.45,4.15
771.28,-8.84,-0.45,4.15
771.35,-8.84,-0.45,4.15
771.41,-8.84,-0.45,4.15
771.48,-8.84,-0.45,4.15
771.55,-8.84,-0.45,4.15
771.61,-8.84,-0.45,4.15
771.68,-8.84,-0.45,4.15
771.75,-8.84,-0.45,4.15
771.82,-8.84,-0.45,4.15
771.89,-8.84,-0.45,4.15
771.96,-8.84,-0.45,4.15
772.02,-8.84,-0.45,4.15
772.09,-8.84,-0.45,4.15
772.16,-8.84,-0.45,4.15
772.23,-8.84,-0.45,4.15
772.3,-8.84,-0.45,4.15
772.37,-8.84,-0.45,4.15
772.43,-8.84,-0.45,4.15
772.5,-8.84,-0.45,4.15
772.57,-8.84,-0.45,4.15
772.64,-8.84,-0.45,4.15
772.71,-8.84,-0.45,4.15
772.78,-8.84,-0.45,4.15
772.85,-8.84,-0.45,4.15
772.91,-8.84,-0.45,4.15
772.98,-8.84,-0.45,4.15
773.05,-8.84,-0.45,4.15
773.11,-8.84,-0.45,4.15
773.19,-8.84,-0.45,4.15
773.25,-8.84,-0.45,4.15
773.32,-8.84,-0.45,4.15
773.39,-8.84,-0.45,4.15
773.46,-8.84,-0.45,4.15
773.52,-8.84,-0.45,4.15
773.59,-8.84,-0.45,4.15
773.66,-8.84,-0.45,4.15
773.73,-8.84,-0.45,4.15
773.8,-8.84,-0.45,4.15
773.87,-8.84,-0.45,4.15
773.94,-8.84,-0.45,4.15
774.0,-8.84,-0.45,4.15
774.07,-8.84,-0.45,4.15
774.14,-8.84,-0.45,4.15
774.2,-8.84,-0.45,4.15
774.27,-8.84,-0.45,4.15
774.34,-8.84,-0.45,4.15
774.4,-8.84,-0.45,4.15
774.47,-8.84,-0.45,4.15
774.54,-8.84,-0.45,4.15
774.6,-8.84,-0.45,4.15
774.67,-8.84,-0.45,4.15
774.74,-8.84,-0.45,4.15
774.81,-8.84,-0.45,4.15
774.88,-8.84,-0.45,4.15
774.95,-8.84,-0.45,4.15
775.01,-8.84,-0.45,4.15
775.08,-8.84,-0.45,4.15
775.15,-8.84,-0.45,4.15
775.21,-8.84,-0.45,4.15
775.28,-8.84,-0.45,4.15
775.35,-8.84,-0.45,4.15
775.42,-8.84,-0.45,4.15
775.49,-8.84,-0.45,4.15
775.55,-8.84,-0.45,4.15
775.62,-8.84,-0.45,4.15
775.69,-8.84,-0.45,4.15
775.75,-8.84,-0.45,4.15
775.82,-8.84,-0.45,4.15
775.89,-8.84,-0.45,4.15
775.95,-8.84,-0.45,4.15
776.02,-8.84,-0.45,4.15
776.09,-8.84,-0.45,4.15
776.16,-8.84,-0.45,4.15
776.23,-8.84,-0.45,4.15
776.3,-8.84,-0.45,4.15
776.36,-8.84,-0.45,4.15
776.43,-8.84,-0.45,4.15
776.5,-8.84,-0.45,4.15
776.57,-8.84,-0.45,4.15
776.63,-8.84,-0.45,4.15
776.7,-8.84,-0.45,4.15
776.77,-8.84,-0.45,4.15
776.83,-8.84,-0.45,4.15
776.9,-8.84,-0.45,4.15
776.97,-8.84,-0.45,4.15
777.03,-8.84,-0.45,4.15
777.1,-8.84,-0.45,4.15
777.17,-8.84,-0.45,4.15
777.23,-8.84,-0.45,4.15
777.3,-8.84,-0.45,4.15
777.37,-8.84,-0.45,4.15
777.44,-8.84,-0.45,4.15
777.5,-8.84,-0.45,4.15
777.58,-8.84,-0.45,4.15
777.65,-8.84,-0.45,4.15
777.71,-8.84,-0.45,4.15
777.78,-8.84,-0.45,4.15
777.85,-8.84,-0.45,4.15
777.92,-8.84,-0.45,4.15
777.98,-8.84,-0.45,4.15
778.05,-8.84,-0.45,4.15
778.12,-8.84,-0.45,4.15
778.19,-8.84,-0.45,4.15
778.26,-8.84,-0.45,4.15
778.33,-8.84,-0.45,4.15
778.39,-8.84,-0.45,4.15
778.46,-8.84,-0.45,4.15
778.53,-8.84,-0.45,4.15
778.59,-8.84,-0.45,4.15
778.66,-8.84,-0.45,4.15
778.73,-8.84,-0.45,4.15
778.79,-8.84,-0.45,4.15
778.86,-8.84,-0.45,4.15
778.93,-8.84,-0.45,4.15
779.0,-8.84,-0.45,4.15
779.07,-8.84,-0.45,4.15
779.14,-8.84,-0.45,4.15
779.21,-8.84,-0.45,4.15
779.28,-8.84,-0.45,4.15
779.35,-8.84,-0.45,4.15
779.42,-8.84,-0.45,4.15
779.49,-8.84,-0.45,4.15
779.56,-8.84,-0.45,4.15
779.63,-8.84,-0.45,4.15
779.69,-8.84,-0.45,4.15
779.76,-8.84,-0.45,4.15
779.83,-8.84,-0.45,4.15
779.91,-8.84,-0.45,4.15
779.97,-8.84,-0.45,4.15
780.04,-8.84,-0.45,4.15
780.11,-8.84,-0.45,4.15
780.18,-8.84,-0.45,4.15
780.24,-8.84,-0.45,4.15
780.31,-8.84,-0.45,4.15
780.38,-8.84,-0.45,4.15
780.44,-8.84,-0.45,4.15
780.51,-8.84,-0.45,4.15
780.58,-8.84,-0.45,4.15
780.65,-8.84,-0.45,4.15
780.71,-8.84,-0.45,4.15
780.78,-8.84,-0.45,4.15
780.84,-8.84,-0.45,4.15
780.91,-8.84,-0.45,4.15
780.98,-8.84,-0.45,4.15
781.04,-8.84,-0.45,4.15
781.11,-8.84,-0.45,4.15
781.18,-8.84,-0.45,4.15
781.25,-8.84,-0.45,4.15
781.31,-8.84,-0.45,4.15
781.38,-8.84,-0.45,4.15
781.45,-8.84,-0.45,4.15
781.52,-8.84,-0.45,4.15
781.59,-8.84,-0.45,4.15
781.66,-8.84,-0.45,4.15
781.73,-8.84,-0.45,4.15
781.79,-8.84,-0.45,4.15
781.86,-8.84,-0.45,4.15
781.93,-8.84,-0.45,4.15
782.0,-8.84,-0.45,4.15
782.06,-8.84,-0.45,4.15
782.13,-8.84,-0.45,4.15
782.2,-8.84,-0.45,4.15
782.26,-8.84,-0.45,4.15
782.33,-8.84,-0.45,4.15
782.4,-8.84,-0.45,4.15
782.46,-8.84,-0.45,4.15
782.53,-8.84,-0.45,4.15
782.6,-8.84,-0.45,4.15
782.67,-8.84,-0.45,4.15
782.73,-8.84,-0.45,4.15
782.8,-8.84,-0.45,4.15
782.87,-8.84,-0.45,4.15
782.93,-8.84,-0.45,4.15
783.0,-8.84,-0.45,4.15
783.07,-8.84,-0.45,4.15
783.14,-8.84,-0.45,4.15
783.21,-8.84,-0.45,4.15
783.28,-8.84,-0.45,4.15
783.35,-8.84,-0.45,4.15
783.42,-8.84,-0.45,4.15
783.5,-8.84,-0.45,4.15
783.57,-8.84,-0.45,4.15
783.63,-8.84,-0.45,4.15
783.7,-8.84,-0.45,4.15
783.77,-8.84,-0.45,4.15
783.84,-8.84,-0.45,4.15
783.91,-8.84,-0.45,4.15
783.98,-8.84,-0.45,4.15
784.05,-8.84,-0.45,4.15
784.12,-8.84,-0.45,4.15
784.19,-8.84,-0.45,4.15
784.26,-8.84,-0.45,4.15
784.33,-8.84,-0.45,4.15
784.4,-8.84,-0.45,4.15
784.46,-8.84,-0.45,4.15
784.53,-8.84,-0.45,4.15
784.6,-8.84,-0.45,4.15
784.67,-8.84,-0.45,4.15
784.74,-8.84,-0.45,4.15
784.81,-8.84,-0.45,4.15
784.88,-8.84,-0.45,4.15
784.95,-8.84,-0.45,4.15
785.01,-8.84,-0.45,4.15
785.08,-8.84,-0.45,4.15
785.16,-8.84,-0.45,4.15
785.22,-8.84,-0.45,4.15
785.29,-8.84,-0.45,4.15
785.36,-8.84,-0.45,4.15
785.44,-8.84,-0.45,4.15
785.51,-8.84,-0.45,4.15
785.57,-8.84,-0.45,4.15
785.64,-8.84,-0.45,4.15
785.71,-8.84,-0.45,4.15
785.77,-8.84,-0.45,4.15
785.84,-8.84,-0.45,4.15
785.91,-8.84,-0.45,4.15
785.98,-8.84,-0.45,4.15
786.04,-8.84,-0.45,4.15
786.11,-8.84,-0.45,4.15
786.18,-8.84,-0.45,4.15
786.25,-8.84,-0.45,4.15
786.32,-8.84,-0.45,4.15
786.39,-8.84,-0.45,4.15
786.46,-8.84,-0.45,4.15
786.52,-8.84,-0.45,4.15
786.59,-8.84,-0.45,4.15
786.66,-8.84,-0.45,4.15
786.73,-8.84,-0.45,4.15
786.8,-8.84,-0.45,4.15
786.87,-8.84,-0.45,4.15
786.94,-8.84,-0.45,4.15
787.01,-8.84,-0.45,4.15
787.07,-8.84,-0.45,4.15
787.14,-8.84,-0.45,4.15
787.21,-8.84,-0.45,4.15
787.28,-8.84,-0.45,4.15
787.35,-8.84,-0.45,4.15
787.42,-8.84,-0.45,4.15
787.48,-8.84,-0.45,4.15
787.55,-8.84,-0.45,4.15
787.62,-8.84,-0.45,4.15
787.68,-8.84,-0.45,4.15
787.75,-8.84,-0.45,4.15
787.82,-8.84,-0.45,4.15
787.88,-8.84,-0.45,4.15
787.95,-8.84,-0.45,4.15
788.02,-8.84,-0.45,4.15
788.08,-8.84,-0.45,4.15
788.15,-8.84,-0.45,4.15
788.22,-8.84,-0.45,4.15
788.28,-8.84,-0.45,4.15
788.35,-8.84,-0.45,4.15
788.42,-8.84,-0.45,4.15
788.48,-8.84,-0.45,4.15
788.55,-8.84,-0.45,4.15
788.61,-8.84,-0.45,4.15
788.68,-8.84,-0.45,4.15
788.75,-8.84,-0.45,4.15
788.82,-8.84,-0.45,4.15
788.89,-8.84,-0.45,4.15
788.95,-8.84,-0.45,4.15
789.02,-8.84,-0.45,4.15
789.09,-8.84,-0.45,4.15
789.16,-8.84,-0.45,4.15
789.23,-8.84,-0.45,4.15
789.29,-8.84,-0.45,4.15
789.36,-8.84,-0.45,4.15
789.42,-8.84,-0.45,4.15
789.49,-8.84,-0.45,4.15
789.56,-8.84,-0.45,4.15
789.63,-8.84,-0.45,4.15
789.69,-8.84,-0.45,4.15
789.76,-8.84,-0.45,4.15
789.83,-8.84,-0.45,4.15
789.89,-8.84,-0.45,4.15
789.96,-8.84,-0.45,4.15
790.03,-8.84,-0.45,4.15
790.1,-8.84,-0.45,4.15
790.17,-8.84,-0.45,4.15
790.24,-8.84,-0.45,4.15
790.3,-8.84,-0.45,4.15
790.37,-8.84,-0.45,4.15
790.43,-8.84,-0.45,4.15
790.5,-8.84,-0.45,4.15
790.57,-8.84,-0.45,4.15
790.64,-8.84,-0.45,4.15
790.71,-8.84,-0.45,4.15
790.78,-8.84,-0.45,4.15
790.86,-8.84,-0.45,4.15
790.92,-8.84,-0.45,4.15
790.99,-8.84,-0.45,4.15
791.06,-8.84,-0.45,4.15
791.13,-8.84,-0.45,4.15
791.2,-8.84,-0.45,4.15
791.27,-8.84,-0.45,4.15
791.34,-8.84,-0.45,4.15
791.41,-8.84,-0.45,4.15
791.48,-8.84,-0.45,4.15
791.54,-8.84,-0.45,4.15
791.61,-8.84,-0.45,4.15
791.68,-8.84,-0.45,4.15
791.75,-8.84,-0.45,4.15
791.82,-8.84,-0.45,4.15
791.89,-8.84,-0.45,4.15
791.96,-8.84,-0.45,4.15
792.03,-8.84,-0.45,4.15
792.1,-8.84,-0.45,4.15
792.17,-8.84,-0.45,4.15
792.24,-8.84,-0.45,4.15
792.31,-8.84,-0.45,4.15
792.38,-8.84,-0.45,4.15
792.45,-8.84,-0.45,4.15
792.52,-8.84,-0.45,4.15
792.59,-8.84,-0.45,4.15
792.65,-8.84,-0.45,4.15
792.72,-8.84,-0.45,4.15
792.78,-8.84,-0.45,4.15
792.85,-8.84,-0.45,4.15
792.92,-8.84,-0.45,4.15
792.99,-8.84,-0.45,4.15
793.05,-8.84,-0.45,4.15
793.12,-8.84,-0.45,4.15
793.19,-8.84,-0.45,4.15
793.26,-8.84,-0.45,4.15
793.34,-8.84,-0.45,4.15
793.41,-8.84,-0.45,4.15
793.48,-8.84,-0.45,4.15
793.55,-8.84,-0.45,4.15
793.62,-8.84,-0.45,4.15
793.68,-8.84,-0.45,4.15
793.75,-8.84,-0.45,4.15
793.82,-8.84,-0.45,4.15
793.89,-8.84,-0.45,4.15
793.95,-8.84,-0.45,4.15
794.02,-8.84,-0.45,4.15
794.09,-8.84,-0.45,4.15
794.17,-8.84,-0.45,4.15
794.23,-8.84,-0.45,4.15
794.31,-8.84,-0.45,4.15
794.38,-8.84,-0.45,4.15
794.45,-8.84,-0.45,4.15
794.51,-8.84,-0.45,4.15
794.58,-8.84,-0.45,4.15
794.65,-8.84,-0.45,4.15
794.72,-8.84,-0.45,4.15
794.78,-8.84,-0.45,4.15
794.85,-8.84,-0.45,4.15
794.91,-8.84,-0.45,4.15
794.98,-8.84,-0.45,4.15
795.05,-8.84,-0.45,4.15
795.12,-8.84,-0.45,4.15
795.19,-8.84,-0.45,4.15
795.26,-8.84,-0.45,4.15
795.33,-8.84,-0.45,4.15
795.39,-8.84,-0.45,4.15
795.46,-8.84,-0.45,4.15
795.53,-8.84,-0.45,4.15
795.6,-8.84,-0.45,4.15
795.67,-8.84,-0.45,4.15
795.73,-8.84,-0.45,4.15
795.8,-8.84,-0.45,4.15
795.87,-8.84,-0.45,4.15
795.93,-8.84,-0.45,4.15
796.0,-8.84,-0.45,4.15
796.07,-8.84,-0.45,4.15
796.14,-8.84,-0.45,4.15
796.21,-8.84,-0.45,4.15
796.28,-8.84,-0.45,4.15
796.35,-8.84,-0.45,4.15
796.42,-8.84,-0.45,4.15
796.49,-8.84,-0.45,4.15
796.55,-8.84,-0.45,4.15
796.62,-8.84,-0.45,4.15
796.69,-8.84,-0.45,4.15
796.76,-8.84,-0.45,4.15
796.83,-8.84,-0.45,4.15
796.89,-8.84,-0.45,4.15
796.96,-8.84,-0.45,4.15
797.03,-8.84,-0.45,4.15
797.1,-8.84,-0.45,4.15
797.17,-8.84,-0.45,4.15
797.24,-8.84,-0.45,4.15
797.31,-8.84,-0.45,4.15
797.38,-8.84,-0.45,4.15
797.45,-8.84,-0.45,4.15
797.52,-8.84,-0.45,4.15
797.58,-8.84,-0.45,4.15
797.65,-8.84,-0.45,4.15
797.72,-8.84,-0.45,4.15
797.78,-8.84,-0.45,4.15
797.85,-8.84,-0.45,4.15
797.92,-8.84,-0.45,4.15
797.98,-8.84,-0.45,4.15
798.05,-8.84,-0.45,4.15
