ElapsedSec,Fall,BNOStaleSec
75.74,9.78,0.0
75.81,9.78,0.0
75.88,9.78,0.0
75.94,9.78,0.0
76.01,9.78,0.0
76.08,9.78,0.0
76.14,9.78,0.0
76.21,9.78,0.0
76.28,9.78,0.0
76.34,9.78,0.0
76.41,9.78,0.0
76.48,9.78,0.0
76.54,9.78,0.0
76.61,9.78,0.0
76.67,9.78,0.0
76.74,9.78,0.0
76.81,9.78,0.0
76.87,9.78,0.0
76.94,9.78,0.0
77.01,9.78,0.0
77.07,9.78,0.0
77.14,9.78,0.0
77.21,9.78,0.0
77.27,9.78,0.0
77.34,9.78,0.0
77.4,9.78,0.0
77.47,9.78,0.0
77.54,9.78,0.0
77.6,9.78,0.0
77.67,9.78,0.0
77.74,9.78,0.0
77.8,9.78,0.0
77.87,9.78,0.0
77.94,9.78,0.0
78.01,9.78,0.0
78.07,9.78,0.0
78.14,9.78,0.0
78.21,9.78,0.0
78.27,9.78,0.0
78.34,9.78,0.0
78.41,9.78,0.0
78.47,9.78,0.0
78.54,9.78,0.0
78.6,9.78,0.0
78.67,9.78,0.0
78.74,9.78,0.0
78.81,9.78,0.0
78.88,9.78,0.0
78.94,9.78,0.0
79.01,9.78,0.0
79.08,9.78,0.0
79.14,9.78,0.0
79.21,9.78,0.0
79.28,9.78,0.0
79.34,9.78,0.0
79.42,9.78,0.0
79.48,9.78,0.0
79.55,9.78,0.0
79.62,9.78,0.0
79.68,9.78,0.0
79.75,9.78,0.0
79.81,9.78,0.0
79.88,9.78,0.0
79.95,9.78,0.0
80.01,9.78,0.0
80.08,9.78,0.0
80.14,9.78,0.0
80.21,9.78,0.0
80.28,9.78,0.0
80.34,9.78,0.0
80.41,9.78,0.0
80.48,9.78,0.0
80.54,9.78,0.0
80.61,9.78,0.0
80.68,9.78,0.0
80.74,9.78,0.0
80.81,9.78,0.0
80.87,9.78,0.0
80.94,9.78,0.0
81.01,9.78,0.0
81.07,9.78,0.0
81.14,9.78,0.0
81.21,9.78,0.0
81.27,9.78,0.0
81.34,9.78,0.0
81.41,9.78,0.0
81.47,9.78,0.0
81.54,9.78,0.0
81.61,9.78,0.0
81.67,9.78,0.0
81.74,9.78,0.0
81.8,9.78,0.0
81.87,9.78,0.0
81.93,9.78,0.0
82.0,9.78,0.0
82.06,9.78,0.0
82.13,9.78,0.0
82.2,9.78,0.0
82.26,9.78,0.0
82.33,9.78,0.0
82.39,9.78,0.0
82.46,9.78,0.0
82.52,9.78,0.0
82.59,9.78,0.0
82.66,9.78,0.0
82.72,9.78,0.0
82.79,9.78,0.0
82.85,9.78,0.0
82.92,9.78,0.0
82.99,9.78,0.0
83.05,9.78,0.0
83.12,9.78,0.0
83.18,9.78,0.0
83.25,9.78,0.0
83.31,9.78,0.0
83.38,9.78,0.0
83.45,9.78,0.0
83.51,9.78,0.0
83.58,9.78,0.0
83.64,9.78,0.0
83.71,9.78,0.0
83.78,9.78,0.0
83.84,9.78,0.0
83.91,9.78,0.0
83.97,9.78,0.0
84.04,9.78,0.0
84.11,9.78,0.0
84.17,9.78,0.0
84.24,9.78,0.0
84.3,9.78,0.0
84.38,9.78,0.0
84.45,9.78,0.0
84.51,9.78,0.0
84.58,9.78,0.0
84.65,9.78,0.0
84.71,9.78,0.0
84.78,9.78,0.0
84.84,9.78,0.0
84.91,9.78,0.0
84.98,9.78,0.0
85.04,9.78,0.0
85.11,9.78,0.0
85.17,9.78,0.0
85.24,9.78,0.0
85.31,9.78,0.0
85.37,9.78,0.0
85.44,9.78,0.0
85.5,9.78,0.0
85.57,9.78,0.0
85.64,9.78,0.0
85.7,9.78,0.0
85.77,9.78,0.0
85.84,9.78,0.0
85.9,9.78,0.0
85.97,9.78,0.0
86.04,9.78,0.0
86.11,9.78,0.0
86.17,9.78,0.0
86.24,9.78,0.0
86.3,9.78,0.0
86.37,9.78,0.0
86.43,9.78,0.0
86.5,9.78,0.0
86.56,9.78,0.0
86.63,9.78,0.0
86.7,9.78,0.0
86.76,9.78,0.0
86.83,9.78,0.0
86.9,9.78,0.0
86.96,9.78,0.0
87.03,9.78,0.0
87.09,9.78,0.0
87.16,9.78,0.0
87.23,9.78,0.0
87.29,9.78,0.0
87.36,9.78,0.0
87.42,9.78,0.0
87.49,9.78,0.0
87.56,9.78,0.0
87.62,9.78,0.0
87.69,9.78,0.0
87.75,9.78,0.0
87.82,9.78,0.0
87.89,9.78,0.0
87.95,9.78,0.0
88.02,9.78,0.0
88.09,9.78,0.0
88.15,9.78,0.0
88.22,9.78,0.0
88.28,9.78,0.0
88.35,9.78,0.0
88.42,9.78,0.0
88.48,9.78,0.0
88.55,9.78,0.0
88.62,9.78,0.0
88.68,9.78,0.0
88.75,9.78,0.0
88.81,9.78,0.0
88.88,9.78,0.0
88.95,9.78,0.0
89.01,9.78,0.0
89.08,9.78,0.0
89.15,9.78,0.0
89.21,9.78,0.0
89.28,9.78,0.0
89.35,9.78,0.0
89.41,9.78,0.0
89.48,9.78,0.0
89.55,9.78,0.0
89.61,9.78,0.0
89.68,9.78,0.0
89.75,9.78,0.0
89.81,9.78,0.0
89.88,9.78,0.0
89.94,9.78,0.0
90.01,9.78,0.0
90.08,9.78,0.0
90.15,9.78,0.0
90.21,9.78,0.0
90.28,9.78,0.0
90.34,9.78,0.0
90.41,9.78,0.0
90.48,9.78,0.0
90.54,9.78,0.0
90.61,9.78,0.0
90.68,9.78,0.0
90.74,9.78,0.0
90.81,9.78,0.0
90.88,9.78,0.0
90.94,9.78,0.0
91.01,9.78,0.0
91.08,9.78,0.0
91.14,9.78,0.0
91.21,9.78,0.0
91.27,9.78,0.0
91.34,9.78,0.0
91.41,9.78,0.0
91.48,9.78,0.0
91.54,9.78,0.0
91.61,9.78,0.0
91.67,9.78,0.0
91.74,9.78,0.0
91.81,9.78,0.0
91.87,9.78,0.0
91.94,9.78,0.0
92.01,9.78,0.0
92.07,9.78,0.0
92.14,9.78,0.0
92.21,9.78,0.0
92.28,9.78,0.0
92.34,9.78,0.0
92.41,9.78,0.0
92.48,9.78,0.0
92.54,9.78,0.0
92.61,9.78,0.0
92.68,9.78,0.0
92.75,9.78,0.0
92.81,9.78,0.0
92.88,9.78,0.0
92.95,9.78,0.0
93.01,9.78,0.0
93.08,9.78,0.0
93.14,9.78,0.0
93.21,9.78,0.0
93.28,9.78,0.0
93.34,9.78,0.0
93.41,9.78,0.0
93.48,9.78,0.0
93.54,9.78,0.0
93.61,9.78,0.0
93.68,9.78,0.0
93.74,9.78,0.0
93.81,9.78,0.0
93.87,9.78,0.0
93.94,9.78,0.0
94.01,9.78,0.0
94.07,9.78,0.0
94.14,9.78,0.0
94.2,9.78,0.0
94.27,9.78,0.0
94.34,9.78,0.0
94.4,9.78,0.0
94.47,9.78,0.0
94.54,9.78,0.0
94.6,9.78,0.0
94.67,9.78,0.0
94.73,9.78,0.0
94.8,9.78,0.0
94.87,9.78,0.0
94.93,9.78,0.0
95.0,9.78,0.0
95.06,9.78,0.0
95.13,9.78,0.0
95.2,9.78,0.0
95.26,9.78,0.0
95.33,9.78,0.0
95.4,9.78,0.0
95.46,9.78,0.0
95.53,9.78,0.0
95.59,9.78,0.0
95.66,9.78,0.0
95.73,9.78,0.0
95.79,9.78,0.0
95.86,9.78,0.0
95.93,9.78,0.0
95.99,9.78,0.0
96.06,9.78,0.0
96.13,9.78,0.0
96.19,9.78,0.0
96.26,9.78,0.0
96.33,9.78,0.0
96.39,9.78,0.0
96.46,9.78,0.0
96.53,9.78,0.0
96.59,9.78,0.0
96.66,9.78,0.0
96.73,9.78,0.0
96.79,9.78,0.0
96.86,9.78,0.0
96.93,9.78,0.0
96.99,9.78,0.0
97.06,9.78,0.0
97.13,9.78,0.0
97.19,9.78,0.0
97.26,9.78,0.0
97.32,9.78,0.0
97.39,9.78,0.0
97.46,9.78,0.0
97.52,9.78,0.0
97.59,9.78,0.0
97.66,9.78,0.0
97.72,9.78,0.0
97.79,9.78,0.0
97.86,9.78,0.0
97.92,9.78,0.0
97.99,9.78,0.0
98.06,9.78,0.0
98.13,9.78,0.0
98.19,9.78,0.0
98.26,9.78,0.0
98.33,9.78,0.0
98.39,9.78,0.0
98.46,9.78,0.0
98.53,9.78,0.0
98.59,9.78,0.0
98.66,9.78,0.0
98.73,9.78,0.0
98.79,9.78,0.0
98.86,9.78,0.0
98.93,9.78,0.0
98.99,9.78,0.0
99.06,9.78,0.0
99.13,9.78,0.0
99.19,9.78,0.0
99.26,9.78,0.0
99.33,9.78,0.0
99.4,9.78,0.0
99.47,9.78,0.0
99.53,9.78,0.0
99.6,9.78,0.0
99.66,9.78,0.0
99.73,9.78,0.0
99.8,9.78,0.0
99.86,9.78,0.0
99.93,9.78,0.0
99.99,9.78,0.0
100.06,9.78,0.0
100.13,9.78,0.0
100.19,9.78,0.0
100.26,9.78,0.0
100.32,9.78,0.0
100.39,9.78,0.0
100.46,9.78,0.0
100.52,9.78,0.0
100.59,9.78,0.0
100.66,9.78,0.0
100.72,9.78,0.0
100.79,9.78,0.0
100.86,9.78,0.0
100.92,9.78,0.0
100.99,9.78,0.0
101.06,9.78,0.0
101.12,9.78,0.0
101.19,9.78,0.0
101.25,9.78,0.0
101.32,9.78,0.0
101.39,9.78,0.0
101.45,9.78,0.0
101.52,9.78,0.0
101.59,9.78,0.0
101.65,9.78,0.0
101.72,9.78,0.0
101.79,9.78,0.0
101.85,9.78,0.0
101.92,9.78,0.0
101.99,9.78,0.0
102.05,9.78,0.0
102.12,9.78,0.0
102.19,9.78,0.0
102.25,9.78,0.0
102.32,9.78,0.0
102.38,9.78,0.0
102.45,9.78,0.0
102.52,9.78,0.0
102.58,9.78,0.0
102.65,9.78,0.0
102.72,9.78,0.0
102.78,9.78,0.0
102.85,9.78,0.0
102.92,9.78,0.0
102.98,9.78,0.0
103.05,9.78,0.0
103.12,9.78,0.0
103.18,9.78,0.0
103.25,9.78,0.0
103.32,9.78,0.0
103.38,9.78,0.0
103.45,9.78,0.0
103.51,9.78,0.0
103.58,9.78,0.0
103.65,9.78,0.0
103.72,9.78,0.0
103.78,9.78,0.0
103.85,9.78,0.0
103.92,9.78,0.0
103.98,9.78,0.0
104.05,9.78,0.0
104.11,9.78,0.0
104.18,9.78,0.0
104.25,9.78,0.0
104.31,9.78,0.0
104.38,9.78,0.0
104.44,9.78,0.0
104.51,9.78,0.0
104.58,9.78,0.0
104.64,9.78,0.0
104.71,9.78,0.0
104.77,9.78,0.0
104.84,9.78,0.0
104.91,9.78,0.0
104.97,9.78,0.0
105.04,9.78,0.0
105.11,9.78,0.0
105.17,9.78,0.0
105.24,9.78,0.0
105.3,9.78,0.0
105.37,9.78,0.0
105.44,9.78,0.0
105.5,9.78,0.0
105.57,9.78,0.0
105.63,9.78,0.0
105.7,9.78,0.0
105.77,9.78,0.0
105.83,9.78,0.0
105.9,9.78,0.0
105.96,9.78,0.0
106.03,9.78,0.0
106.09,9.78,0.0
106.16,9.78,0.0
106.23,9.78,0.0
106.29,9.78,0.0
106.36,9.78,0.0
106.42,9.78,0.0
106.49,9.78,0.0
106.55,9.78,0.0
106.62,9.78,0.0
106.68,9.78,0.0
106.75,9.78,0.0
106.82,9.78,0.0
106.88,9.78,0.0
106.95,9.78,0.0
107.01,9.78,0.0
107.08,9.78,0.0
107.15,9.78,0.0
107.22,9.78,0.0
107.29,9.78,0.0
107.35,9.78,0.0
107.42,9.78,0.0
107.48,9.78,0.0
107.55,9.78,0.0
107.61,9.78,0.0
107.68,9.78,0.0
107.74,9.78,0.0
107.81,9.78,0.0
107.87,9.78,0.0
107.94,9.78,0.0
108.0,9.78,0.0
108.07,9.78,0.0
108.13,9.78,0.0
108.2,9.78,0.0
108.26,9.78,0.0
108.33,9.78,0.0
108.4,9.78,0.0
108.46,9.78,0.0
108.53,9.78,0.0
108.59,9.78,0.0
108.66,9.78,0.0
108.72,9.78,0.0
108.79,9.78,0.0
108.86,9.78,0.0
108.92,9.78,0.0
108.99,9.78,0.0
109.05,9.78,0.0
109.12,9.78,0.0
109.19,9.78,0.0
109.25,9.78,0.0
109.32,9.78,0.0
109.39,9.78,0.0
109.45,9.78,0.0
109.52,9.78,0.0
109.58,9.78,0.0
109.65,9.78,0.0
109.72,9.78,0.0
109.78,9.78,0.0
109.85,9.78,0.0
109.92,9.78,0.0
109.98,9.78,0.0
110.05,9.78,0.0
110.11,9.78,0.0
110.18,9.78,0.0
110.25,9.78,0.0
110.31,9.78,0.0
110.38,9.78,0.0
110.45,9.78,0.0
110.51,9.78,0.0
110.58,9.78,0.0
110.65,9.78,0.0
110.71,9.78,0.0
110.78,9.78,0.0
110.85,9.78,0.0
110.91,9.78,0.0
110.98,9.78,0.0
111.05,9.78,0.0
111.11,9.78,0.0
111.18,9.78,0.0
111.24,9.78,0.0
111.31,9.78,0.0
111.38,9.78,0.0
111.44,9.78,0.0
111.51,9.78,0.0
111.58,9.78,0.0
111.64,9.78,0.0
111.71,9.78,0.0
111.78,9.78,0.0
111.84,9.78,0.0
111.91,9.78,0.0
111.97,9.78,0.0
112.04,9.78,0.0
112.11,9.78,0.0
112.17,9.78,0.0
112.24,9.78,0.0
112.31,9.78,0.0
112.37,9.78,0.0
112.44,9.78,0.0
112.51,9.78,0.0
112.57,9.78,0.0
112.64,9.78,0.0
112.71,9.78,0.0
112.77,9.78,0.0
112.84,9.78,0.0
112.91,9.78,0.0
112.97,9.78,0.0
113.04,9.78,0.0
113.11,9.78,0.0
113.17,9.78,0.0
113.24,9.78,0.0
113.31,9.78,0.0
113.37,9.78,0.0
113.44,9.78,0.0
113.5,9.78,0.0
113.57,9.78,0.0
113.64,9.78,0.0
113.71,9.78,0.0
113.77,9.78,0.0
113.85,9.78,0.0
113.91,9.78,0.0
113.98,9.78,0.0
114.04,9.78,0.0
114.11,9.78,0.0
114.17,9.78,0.0
114.24,9.78,0.0
114.31,9.78,0.0
114.37,9.78,0.0
114.44,9.78,0.0
114.5,9.78,0.0
114.57,9.78,0.0
114.64,9.78,0.0
114.7,9.78,0.0
114.77,9.78,0.0
114.84,9.78,0.0
114.9,9.78,0.0
114.97,9.78,0.0
115.03,9.78,0.0
115.1,9.78,0.0
115.16,9.78,0.0
115.23,9.78,0.0
115.3,9.78,0.0
115.36,9.78,0.0
115.43,9.78,0.0
115.5,9.78,0.0
115.56,9.78,0.0
115.63,9.78,0.0
115.69,9.78,0.0
115.76,9.78,0.0
115.83,9.78,0.0
115.89,9.78,0.0
115.96,9.78,0.0
116.02,9.78,0.0
116.09,9.78,0.0
116.16,9.78,0.0
116.22,9.78,0.0
116.29,9.78,0.0
116.36,9.78,0.0
116.42,9.78,0.0
116.49,9.78,0.0
116.56,9.78,0.0
116.62,9.78,0.0
116.69,9.78,0.0
116.75,9.78,0.0
116.82,9.78,0.0
116.89,9.78,0.0
116.95,9.78,0.0
117.02,9.78,0.0
117.09,9.78,0.0
117.15,9.78,0.0
117.22,9.78,0.0
117.28,9.78,0.0
117.35,9.78,0.0
117.42,9.78,0.0
117.48,9.78,0.0
117.55,9.78,0.0
117.62,9.78,0.0
117.68,9.78,0.0
117.75,9.78,0.0
117.81,9.78,0.0
117.88,9.78,0.0
117.95,9.78,0.0
118.01,9.78,0.0
118.08,9.78,0.0
118.15,9.78,0.0
118.21,9.78,0.0
118.28,9.78,0.0
118.35,9.78,0.0
118.41,9.78,0.0
118.48,9.78,0.0
118.55,9.78,0.0
118.61,9.78,0.0
118.68,9.78,0.0
118.75,9.78,0.0
118.81,9.78,0.0
118.88,9.78,0.0
118.94,9.78,0.0
119.01,9.78,0.0
119.08,9.78,0.0
119.14,9.78,0.0
119.21,9.78,0.0
119.28,9.78,0.0
119.34,9.78,0.0
119.41,9.78,0.0
119.48,9.78,0.0
119.54,9.78,0.0
119.61,9.78,0.0
119.68,9.78,0.0
119.74,9.78,0.0
119.81,9.78,0.0
119.88,9.78,0.0
119.94,9.78,0.0
120.01,9.78,0.0
120.08,9.78,0.0
120.14,9.78,0.0
120.21,9.78,0.0
120.28,9.78,0.0
120.34,9.78,0.0
120.42,9.78,0.0
120.48,9.78,0.0
120.55,9.78,0.0
120.62,9.78,0.0
120.68,9.78,0.0
120.75,9.78,0.0
120.81,9.78,0.0
120.88,9.78,0.0
120.94,9.78,0.0
121.01,9.78,0.0
121.08,9.78,0.0
121.15,9.78,0.0
121.21,9.78,0.0
121.28,9.78,0.0
121.34,9.78,0.0
121.41,9.78,0.0
121.48,9.78,0.0
121.54,9.78,0.0
121.61,9.78,0.0
121.67,9.78,0.0
121.74,9.78,0.0
121.81,9.78,0.0
121.87,9.78,0.0
121.94,9.78,0.0
122.0,9.78,0.0
122.07,9.78,0.0
122.14,9.78,0.0
122.2,9.78,0.0
122.27,9.78,0.0
122.34,9.78,0.0
122.4,9.78,0.0
122.47,9.78,0.0
122.53,9.78,0.0
122.6,9.78,0.0
122.67,9.78,0.0
122.73,9.78,0.0
122.8,9.78,0.0
122.87,9.78,0.0
122.93,9.78,0.0
123.0,9.78,0.0
123.06,9.78,0.0
123.13,9.78,0.0
123.2,9.78,0.0
123.26,9.78,0.0
123.33,9.78,0.0
123.39,9.78,0.0
123.46,9.78,0.0
123.53,9.78,0.0
123.59,9.78,0.0
123.66,9.78,0.0
123.72,9.78,0.0
123.79,9.78,0.0
123.85,9.78,0.0
123.92,9.78,0.0
123.99,9.78,0.0
124.05,9.78,0.0
124.12,9.78,0.0
124.18,9.78,0.0
124.25,9.78,0.0
124.32,9.78,0.0
124.38,9.78,0.0
124.45,9.78,0.0
124.51,9.78,0.0
124.58,9.78,0.0
124.65,9.78,0.0
124.71,9.78,0.0
124.78,9.78,0.0
124.84,9.78,0.0
124.91,9.78,0.0
124.97,9.78,0.0
125.04,9.78,0.0
125.11,9.78,0.0
125.17,9.78,0.0
125.24,9.78,0.0
125.3,9.78,0.0
125.37,9.78,0.0
125.43,9.78,0.0
125.5,9.78,0.0
125.57,9.78,0.0
125.63,9.78,0.0
125.7,9.78,0.0
125.76,9.78,0.0
125.83,9.78,0.0
125.9,9.78,0.0
125.96,9.78,0.0
126.03,9.78,0.0
126.09,9.78,0.0
126.16,9.78,0.0
126.23,9.78,0.0
126.29,9.78,0.0
126.36,9.78,0.0
126.42,9.78,0.0
126.49,9.78,0.0
126.56,9.78,0.0
126.62,9.78,0.0
126.69,9.78,0.0
126.75,9.78,0.0
126.82,9.78,0.0
126.89,9.78,0.0
126.95,9.78,0.0
127.02,9.78,0.0
127.09,9.78,0.0
127.16,9.78,0.0
127.22,9.78,0.0
127.29,9.78,0.0
127.35,9.78,0.0
127.42,9.78,0.0
127.48,9.78,0.0
127.55,9.78,0.0
127.61,9.78,0.0
127.68,9.78,0.0
127.74,9.78,0.0
127.81,9.78,0.0
127.88,9.78,0.0
127.94,9.78,0.0
128.01,9.78,0.0
128.07,9.78,0.0
128.14,9.78,0.0
128.21,9.78,0.0
128.27,9.78,0.0
128.34,9.78,0.0
128.4,9.78,0.0
128.47,9.78,0.0
128.54,9.78,0.0
128.6,9.78,0.0
128.67,9.78,0.0
128.74,9.78,0.0
128.8,9.78,0.0
128.87,9.78,0.0
128.93,9.78,0.0
129.0,9.78,0.0
129.07,9.78,0.0
129.13,9.78,0.0
129.2,9.78,0.0
129.26,9.78,0.0
129.33,9.78,0.0
129.4,9.78,0.0
129.46,9.78,0.0
129.53,9.78,0.0
129.6,9.78,0.0
129.66,9.78,0.0
129.73,9.78,0.0
129.8,9.78,0.0
129.86,9.78,0.0
129.93,9.78,0.0
130.0,9.78,0.0
130.06,9.78,0.0
130.13,9.78,0.0
130.19,9.78,0.0
130.26,9.78,0.0
130.33,9.78,0.0
130.39,9.78,0.0
130.46,9.78,0.0
130.52,9.78,0.0
130.59,9.78,0.0
130.66,9.78,0.0
130.72,9.78,0.0
130.79,9.78,0.0
130.86,9.78,0.0
130.92,9.78,0.0
130.99,9.78,0.0
131.06,9.78,0.0
131.12,9.78,0.0
131.19,9.78,0.0
131.26,9.78,0.0
131.32,9.78,0.0
131.39,9.78,0.0
131.46,9.78,0.0
131.52,9.78,0.0
131.59,9.78,0.0
131.65,9.78,0.0
131.72,9.78,0.0
131.79,9.78,0.0
131.86,9.78,0.0
131.92,9.78,0.0
131.99,9.78,0.0
132.05,9.78,0.0
132.12,9.78,0.0
132.19,9.78,0.0
132.25,9.78,0.0
132.32,9.78,0.0
132.39,9.78,0.0
132.45,9.78,0.0
132.52,9.78,0.0
132.59,9.78,0.0
132.65,9.78,0.0
132.72,9.78,0.0
132.79,9.78,0.0
132.86,9.78,0.0
132.92,9.78,0.0
132.99,9.78,0.0
133.06,9.78,0.0
133.12,9.78,0.0
133.19,9.78,0.0
133.25,9.78,0.0
133.32,9.78,0.0
133.39,9.78,0.0
133.45,9.78,0.0
133.52,9.78,0.0
133.59,9.78,0.0
133.65,9.78,0.0
133.72,9.78,0.0
133.79,9.78,0.0
133.86,9.78,0.0
133.92,9.78,0.0
133.99,9.78,0.0
134.06,9.78,0.0
134.12,9.78,0.0
134.19,9.78,0.0
134.26,9.78,0.0
134.32,9.78,0.0
134.39,9.78,0.0
134.45,9.78,0.0
134.52,9.78,0.0
134.59,9.78,0.0
134.65,9.78,0.0
134.72,9.78,0.0
134.78,9.78,0.0
134.85,9.78,0.0
134.92,9.78,0.0
134.98,9.78,0.0
135.05,9.78,0.0
135.11,9.78,0.0
135.18,9.78,0.0
135.25,9.78,0.0
135.31,9.78,0.0
135.38,9.78,0.0
135.45,9.78,0.0
135.51,9.78,0.0
135.58,9.78,0.0
135.64,9.78,0.0
135.71,9.78,0.0
135.77,9.78,0.0
135.84,9.78,0.0
135.91,9.78,0.0
135.97,9.78,0.0
136.04,9.78,0.0
136.11,9.78,0.0
136.17,9.78,0.0
136.24,9.78,0.0
136.31,9.78,0.0
136.37,9.78,0.0
136.44,9.78,0.0
136.5,9.78,0.0
136.57,9.78,0.0
136.64,9.78,0.0
136.7,9.78,0.0
136.77,9.78,0.0
136.84,9.78,0.0
136.9,9.78,0.0
136.97,9.78,0.0
137.03,9.78,0.0
137.1,9.78,0.0
137.17,9.78,0.0
137.24,9.78,0.0
137.3,9.78,0.0
137.37,9.78,0.0
137.43,9.78,0.0
137.5,9.78,0.0
137.57,9.78,0.0
137.63,9.78,0.0
137.7,9.78,0.0
137.77,9.78,0.0
137.83,9.78,0.0
137.9,9.78,0.0
137.96,9.78,0.0
138.03,9.78,0.0
138.1,9.78,0.0
138.16,9.78,0.0
138.23,9.78,0.0
138.3,9.78,0.0
138.36,9.78,0.0
138.43,9.78,0.0
138.5,9.78,0.0
138.56,9.78,0.0
138.63,9.78,0.0
138.7,9.78,0.0
138.76,9.78,0.0
138.83,9.78,0.0
138.9,9.78,0.0
138.96,9.78,0.0
139.03,9.78,0.0
139.1,9.78,0.0
139.16,9.78,0.0
139.23,9.78,0.0
139.3,9.78,0.0
139.36,9.78,0.0
139.43,9.78,0.0
139.5,9.78,0.0
139.56,9.78,0.0
139.63,9.78,0.0
139.7,9.78,0.0
139.76,9.78,0.0
139.83,9.78,0.0
139.9,9.78,0.0
139.96,9.78,0.0
140.03,9.78,0.0
140.1,9.78,0.0
140.16,9.78,0.0
140.23,9.78,0.0
140.3,9.78,0.0
140.37,9.78,0.0
140.44,9.78,0.0
140.5,9.78,0.0
140.57,9.78,0.0
140.63,9.78,0.0
140.7,9.78,0.0
140.77,9.78,0.0
140.83,9.78,0.0
140.9,9.78,0.0
140.96,9.78,0.0
141.03,9.78,0.0
141.1,9.78,0.0
141.16,9.78,0.0
141.23,9.78,0.0
141.29,9.78,0.0
141.36,9.78,0.0
141.43,9.78,0.0
141.49,9.78,0.0
141.56,9.78,0.0
141.62,9.78,0.0
141.69,9.78,0.0
141.76,9.78,0.0
141.82,9.78,0.0
141.89,9.78,0.0
141.96,9.78,0.0
142.02,9.78,0.0
142.09,9.78,0.0
142.15,9.78,0.0
142.22,9.78,0.0
142.29,9.78,0.0
142.35,9.78,0.0
142.42,9.78,0.0
142.49,9.78,0.0
142.55,9.78,0.0
142.62,9.78,0.0
142.69,9.78,0.0
142.75,9.78,0.0
142.82,9.78,0.0
142.88,9.78,0.0
142.95,9.78,0.0
143.02,9.78,0.0
143.08,9.78,0.0
143.15,9.78,0.0
143.22,9.78,0.0
143.28,9.78,0.0
143.35,9.78,0.0
143.41,9.78,0.0
143.48,9.78,0.0
143.55,9.78,0.0
143.61,9.78,0.0
143.68,9.78,0.0
143.75,9.78,0.0
143.81,9.78,0.0
143.88,9.78,0.0
143.95,9.78,0.0
144.01,9.78,0.0
144.08,9.78,0.0
144.14,9.78,0.0
144.21,9.78,0.0
144.28,9.78,0.0
144.34,9.78,0.0
144.41,9.78,0.0
144.48,9.78,0.0
144.54,9.78,0.0
144.61,9.78,0.0
144.68,9.78,0.0
144.74,9.78,0.0
144.81,9.78,0.0
144.88,9.78,0.0
144.94,9.78,0.0
145.01,9.78,0.0
145.08,9.78,0.0
145.14,9.78,0.0
145.21,9.78,0.0
145.27,9.78,0.0
145.34,9.78,0.0
145.41,9.78,0.0
145.47,9.78,0.0
145.54,9.78,0.0
145.61,9.78,0.0
145.67,9.78,0.0
145.74,9.78,0.0
145.81,9.78,0.0
145.88,9.78,0.0
145.94,9.78,0.0
146.01,9.78,0.0
146.08,9.78,0.0
146.14,9.78,0.0
146.21,9.78,0.0
146.28,9.78,0.0
146.34,9.78,0.0
146.41,9.78,0.0
146.47,9.78,0.0
146.54,9.78,0.0
146.61,9.78,0.0
146.67,9.78,0.0
146.74,9.78,0.0
146.81,9.78,0.0
146.88,9.78,0.0
146.95,9.78,0.0
147.01,9.78,0.0
147.08,9.78,0.0
147.15,9.78,0.0
147.21,9.78,0.0
147.28,9.78,0.0
147.34,9.78,0.0
147.41,9.78,0.0
147.48,9.78,0.0
147.54,9.78,0.0
147.61,9.78,0.0
147.67,9.78,0.0
147.74,9.78,0.0
147.81,9.78,0.0
147.87,9.78,0.0
147.94,9.78,0.0
148.0,9.78,0.0
148.07,9.78,0.0
148.14,9.78,0.0
148.21,9.78,0.0
148.28,9.78,0.0
148.34,9.78,0.0
148.41,9.78,0.0
148.48,9.78,0.0
148.54,9.78,0.0
148.61,9.78,0.0
148.67,9.78,0.0
148.74,9.78,0.0
148.81,9.78,0.0
148.87,9.78,0.0
148.94,9.78,0.0
149.0,9.78,0.0
149.07,9.78,0.0
149.14,9.78,0.0
149.2,9.78,0.0
149.27,9.78,0.0
149.33,9.78,0.0
149.4,9.78,0.0
149.47,9.78,0.0
149.53,9.78,0.0
149.6,9.78,0.0
149.67,9.78,0.0
149.73,9.78,0.0
149.8,9.78,0.0
149.86,9.78,0.0
149.93,9.78,0.0
150.0,9.78,0.0
150.06,9.78,0.0
150.13,9.78,0.0
150.2,9.78,0.0
150.26,9.78,0.0
150.33,9.78,0.0
150.39,9.78,0.0
150.46,9.78,0.0
150.53,9.78,0.0
150.59,9.78,0.0
150.66,9.78,0.0
150.72,9.78,0.0
150.79,9.78,0.0
150.86,9.78,0.0
150.92,9.78,0.0
150.99,9.78,0.0
151.05,9.78,0.0
151.12,9.78,0.0
151.19,9.78,0.0
151.25,9.78,0.0
151.32,9.78,0.0
151.39,9.78,0.0
151.45,9.78,0.0
151.52,9.78,0.0
151.58,9.78,0.0
151.65,9.78,0.0
151.72,9.78,0.0
151.78,9.78,0.0
151.85,9.78,0.0
151.92,9.78,0.0
151.98,9.78,0.0
152.05,9.78,0.0
152.11,9.78,0.0
152.18,9.78,0.0
152.25,9.78,0.0
152.32,9.78,0.0
152.38,9.78,0.0
152.45,9.78,0.0
152.51,9.78,0.0
152.58,9.78,0.0
152.65,9.78,0.0
152.71,9.78,0.0
152.78,9.78,0.0
152.85,9.78,0.0
152.91,9.78,0.0
