ElapsedSec,LAT,LNG,GpsSpeedMps,GPSFixQual,GPSSats,GPSHdop
34.11,30.374765,130.960088,0.0,2,19,0.68
34.18,30.374765,130.960088,0.0,2,19,0.68
34.24,30.374765,130.960088,0.0,2,19,0.68
34.31,30.374765,130.960088,0.0,2,19,0.68
34.37,30.374765,130.960088,0.0,2,19,0.68
34.44,30.374765,130.960088,0.0,2,19,0.68
34.51,30.374765,130.960088,0.0,2,19,0.68
34.57,30.374765,130.960088,0.0,2,19,0.68
34.64,30.374765,130.960088,0.0,2,19,0.68
34.71,30.374765,130.960088,0.0,2,19,0.68
34.77,30.374765,130.960088,0.0,2,19,0.68
34.84,30.374765,130.960088,0.0,2,19,0.68
34.9,30.374765,130.960088,0.0,2,19,0.68
34.97,30.374765,130.960088,0.0,2,19,0.68
35.04,30.374765,130.960088,0.0,2,19,0.68
35.1,30.374765,130.960088,0.0,2,19,0.68
35.17,30.374765,130.960088,0.0,2,19,0.68
35.24,30.374765,130.960088,0.0,2,19,0.68
35.3,30.374765,130.960088,0.0,2,19,0.68
35.37,30.374765,130.960088,0.0,2,19,0.68
35.44,30.374765,130.960088,0.0,2,19,0.68
35.5,30.374765,130.960088,0.0,2,19,0.68
35.57,30.374765,130.960088,0.0,2,19,0.68
35.63,30.374765,130.960088,0.0,2,19,0.68
35.7,30.374765,130.960088,0.0,2,19,0.68
35.77,30.374765,130.960088,0.0,2,19,0.68
35.83,30.374765,130.960088,0.0,2,19,0.68
35.9,30.374765,130.960088,0.0,2,19,0.68
35.97,30.374765,130.960088,0.0,2,19,0.68
36.03,30.374765,130.960088,0.0,2,19,0.68
36.1,30.374765,130.960088,0.0,2,19,0.68
36.17,30.374765,130.960088,0.0,2,19,0.68
36.23,30.374765,130.960088,0.0,2,19,0.68
36.3,30.374765,130.960088,0.0,2,19,0.68
36.37,30.374765,130.960088,0.0,2,19,0.68
36.43,30.374765,130.960088,0.0,2,19,0.68
36.5,30.374765,130.960088,0.0,2,19,0.68
36.56,30.374765,130.960088,0.0,2,19,0.68
36.63,30.374765,130.960088,0.0,2,19,0.68
36.7,30.374765,130.960088,0.0,2,19,0.68
36.76,30.374765,130.960088,0.0,2,19,0.68
36.83,30.374765,130.960088,0.0,2,19,0.68
36.9,30.374765,130.960088,0.0,2,19,0.68
36.96,30.374765,130.960088,0.0,2,19,0.68
37.03,30.374765,130.960088,0.0,2,19,0.68
37.1,30.374765,130.960088,0.0,2,19,0.68
37.16,30.374765,130.960088,0.0,2,19,0.68
37.23,30.374765,130.960088,0.0,2,19,0.68
37.3,30.374765,130.960088,0.0,2,19,0.68
37.36,30.374765,130.960088,0.0,2,19,0.68
37.43,30.374765,130.960088,0.0,2,19,0.68
37.5,30.374765,130.960088,0.0,2,19,0.68
37.56,30.374765,130.960088,0.0,2,19,0.68
37.63,30.374765,130.960088,0.0,2,19,0.68
37.7,30.374765,130.960088,0.0,2,19,0.68
37.76,30.374765,130.960088,0.0,2,19,0.68
37.83,30.374765,130.960088,0.0,2,19,0.68
37.9,30.374765,130.960088,0.0,2,19,0.68
37.96,30.374765,130.960088,0.0,2,19,0.68
38.03,30.374765,130.960088,0.0,2,19,0.68
38.1,30.374765,130.960088,0.0,2,19,0.68
38.16,30.374765,130.960088,0.0,2,19,0.68
38.23,30.374765,130.960088,0.0,2,19,0.68
38.3,30.374765,130.960088,0.0,2,19,0.68
38.36,30.374765,130.960088,0.0,2,19,0.68
38.43,30.374765,130.960088,0.0,2,19,0.68
38.5,30.374765,130.960088,0.0,2,19,0.68
38.57,30.374765,130.960088,0.0,2,19,0.68
38.63,30.374765,130.960088,0.0,2,19,0.68
38.7,30.374765,130.960088,0.0,2,19,0.68
38.77,30.374765,130.960088,0.0,2,19,0.68
38.83,30.374765,130.960088,0.0,2,19,0.68
38.9,30.374765,130.960088,0.0,2,19,0.68
38.96,30.374765,130.960088,0.0,2,19,0.68
39.03,30.374765,130.960088,0.0,2,19,0.68
39.1,30.374765,130.960088,0.0,2,19,0.68
39.16,30.374765,130.960088,0.0,2,19,0.68
39.23,30.374765,130.960088,0.0,2,19,0.68
39.29,30.374765,130.960088,0.0,2,19,0.68
39.36,30.374765,130.960088,0.0,2,19,0.68
39.43,30.374765,130.960087,0.17,2,19,0.68
39.49,30.374765,130.960087,0.17,2,19,0.68
39.56,30.374765,130.960087,0.17,2,19,0.68
39.62,30.374765,130.960087,0.17,2,19,0.68
39.69,30.374765,130.960087,0.17,2,19,0.68
39.76,30.374765,130.960087,0.17,2,19,0.68
39.82,30.374765,130.960087,0.17,2,19,0.68
39.89,30.374765,130.960087,0.17,2,19,0.68
39.96,30.374765,130.960087,0.17,2,19,0.68
40.02,30.374765,130.960087,0.17,2,19,0.68
40.09,30.374765,130.960087,0.17,2,19,0.68
40.15,30.374765,130.960087,0.17,2,19,0.68
40.22,30.374765,130.960087,0.17,2,19,0.68
40.29,30.374765,130.960087,0.17,2,19,0.68
40.35,30.374765,130.960087,0.17,2,19,0.68
40.42,30.374765,130.960087,0.0,2,19,0.68
40.48,30.374765,130.960087,0.0,2,19,0.68
40.55,30.374765,130.960087,0.0,2,19,0.68
40.62,30.374765,130.960087,0.0,2,19,0.68
40.68,30.374765,130.960087,0.0,2,19,0.68
40.75,30.374765,130.960087,0.0,2,19,0.68
40.81,30.374765,130.960087,0.0,2,19,0.68
40.88,30.374765,130.960087,0.0,2,19,0.68
40.95,30.374765,130.960087,0.0,2,19,0.68
41.01,30.374765,130.960087,0.0,2,19,0.68
41.08,30.374765,130.960087,0.0,2,19,0.68
41.15,30.374765,130.960087,0.0,2,19,0.68
41.21,30.374765,130.960087,0.0,2,19,0.68
41.28,30.374765,130.960087,0.0,2,19,0.68
41.35,30.374765,130.960087,0.0,2,19,0.68
41.41,30.374763,130.960087,0.19,2,19,0.68
41.48,30.374763,130.960087,0.19,2,19,0.68
41.54,30.374763,130.960087,0.19,2,19,0.68
41.61,30.374763,130.960087,0.19,2,19,0.68
41.68,30.374763,130.960087,0.19,2,19,0.68
41.74,30.374763,130.960087,0.19,2,19,0.68
41.81,30.374763,130.960087,0.19,2,19,0.68
41.88,30.374763,130.960087,0.19,2,19,0.68
41.94,30.374763,130.960087,0.19,2,19,0.68
42.01,30.374763,130.960087,0.19,2,19,0.68
42.07,30.374763,130.960087,0.19,2,19,0.68
42.14,30.374763,130.960087,0.19,2,19,0.68
42.21,30.374763,130.960087,0.19,2,19,0.68
42.28,30.374763,130.960087,0.19,2,19,0.68
42.34,30.374763,130.960087,0.19,2,19,0.68
42.41,30.374763,130.960087,0.0,2,19,0.68
42.47,30.374763,130.960087,0.0,2,19,0.68
42.54,30.374763,130.960087,0.0,2,19,0.68
42.61,30.374763,130.960087,0.0,2,19,0.68
42.67,30.374763,130.960087,0.0,2,19,0.68
42.74,30.374763,130.960087,0.0,2,19,0.68
42.81,30.374763,130.960087,0.0,2,19,0.68
42.87,30.374763,130.960087,0.0,2,19,0.68
42.94,30.374763,130.960087,0.0,2,19,0.68
43.01,30.374763,130.960087,0.0,2,19,0.68
43.07,30.374763,130.960087,0.0,2,19,0.68
43.14,30.374763,130.960087,0.0,2,19,0.68
43.2,30.374763,130.960087,0.0,2,19,0.68
43.27,30.374763,130.960087,0.0,2,19,0.68
43.34,30.374763,130.960087,0.0,2,19,0.68
43.4,30.374763,130.960087,0.0,2,19,0.68
43.47,30.374763,130.960087,0.0,2,19,0.68
43.54,30.374763,130.960087,0.0,2,19,0.68
43.6,30.374763,130.960087,0.0,2,19,0.68
43.67,30.374763,130.960087,0.0,2,19,0.68
43.74,30.374763,130.960087,0.0,2,19,0.68
43.8,30.374763,130.960087,0.0,2,19,0.68
43.87,30.374763,130.960087,0.0,2,19,0.68
43.94,30.374763,130.960087,0.0,2,19,0.68
44.0,30.374763,130.960087,0.0,2,19,0.68
44.07,30.374763,130.960087,0.0,2,19,0.68
44.14,30.374763,130.960087,0.0,2,19,0.68
44.2,30.374763,130.960087,0.0,2,19,0.68
44.27,30.374763,130.960087,0.0,2,19,0.68
44.33,30.374763,130.960087,0.0,2,19,0.68
44.4,30.374763,130.960087,0.0,2,19,0.68
44.47,30.374763,130.960087,0.0,2,19,0.68
44.54,30.374763,130.960087,0.0,2,19,0.68
44.6,30.374763,130.960087,0.0,2,19,0.68
44.67,30.374763,130.960087,0.0,2,19,0.68
44.73,30.374763,130.960087,0.0,2,19,0.68
44.8,30.374763,130.960087,0.0,2,19,0.68
44.87,30.374763,130.960087,0.0,2,19,0.68
44.93,30.374763,130.960087,0.0,2,19,0.68
45.0,30.374763,130.960087,0.0,2,19,0.68
45.08,30.374763,130.960087,0.0,2,19,0.68
45.14,30.374763,130.960087,0.0,2,19,0.68
45.21,30.374763,130.960087,0.0,2,19,0.68
45.27,30.374763,130.960087,0.0,2,19,0.68
45.34,30.374763,130.960087,0.0,2,19,0.68
45.4,30.374763,130.960087,0.0,2,19,0.68
45.47,30.374763,130.960087,0.0,2,19,0.68
45.54,30.374763,130.960087,0.0,2,19,0.68
45.6,30.374763,130.960087,0.0,2,19,0.68
45.67,30.374763,130.960087,0.0,2,19,0.68
45.74,30.374763,130.960087,0.0,2,19,0.68
45.8,30.374763,130.960087,0.0,2,19,0.68
45.87,30.374763,130.960087,0.0,2,19,0.68
45.93,30.374763,130.960087,0.0,2,19,0.68
46.0,30.374763,130.960087,0.0,2,19,0.68
46.06,30.374763,130.960087,0.0,2,19,0.68
46.13,30.374763,130.960087,0.0,2,19,0.68
46.2,30.374763,130.960087,0.0,2,19,0.68
46.26,30.374763,130.960087,0.0,2,19,0.68
46.33,30.374763,130.960087,0.0,2,19,0.68
46.4,30.374763,130.960087,0.0,2,19,0.68
46.46,30.374763,130.960087,0.0,2,19,0.68
46.53,30.374763,130.960087,0.0,2,19,0.68
46.6,30.374763,130.960087,0.0,2,19,0.68
46.66,30.374763,130.960087,0.0,2,19,0.68
46.73,30.374763,130.960087,0.0,2,19,0.68
46.79,30.374763,130.960087,0.0,2,19,0.68
46.86,30.374763,130.960087,0.0,2,19,0.68
46.93,30.374763,130.960087,0.0,2,19,0.68
46.99,30.374763,130.960087,0.0,2,19,0.68
47.06,30.374763,130.960087,0.0,2,19,0.68
47.12,30.374763,130.960087,0.0,2,19,0.68
47.19,30.374763,130.960087,0.0,2,19,0.68
47.26,30.374763,130.960087,0.0,2,19,0.68
47.32,30.374763,130.960087,0.0,2,19,0.68
47.39,30.374763,130.960087,0.0,2,19,0.68
47.46,30.374763,130.960087,0.0,2,19,0.68
47.52,30.374763,130.960087,0.0,2,19,0.68
47.59,30.374763,130.960087,0.0,2,19,0.68
47.66,30.374763,130.960087,0.0,2,19,0.68
47.73,30.374763,130.960087,0.0,2,19,0.68
47.8,30.374763,130.960087,0.0,2,19,0.68
47.86,30.374763,130.960087,0.0,2,19,0.68
47.93,30.374763,130.960087,0.0,2,19,0.68
48.0,30.374763,130.960087,0.0,2,19,0.68
48.06,30.374763,130.960087,0.0,2,19,0.68
48.13,30.374763,130.960087,0.0,2,19,0.68
48.19,30.374763,130.960087,0.0,2,19,0.68
48.26,30.374763,130.960087,0.0,2,19,0.68
48.33,30.374763,130.960087,0.0,2,19,0.68
48.39,30.374763,130.960087,0.0,2,19,0.68
48.46,30.374763,130.960087,0.0,2,19,0.68
48.53,30.374763,130.960087,0.0,2,19,0.68
48.59,30.374763,130.960087,0.0,2,19,0.68
48.66,30.374763,130.960087,0.0,2,19,0.68
48.72,30.374763,130.960087,0.0,2,19,0.68
48.79,30.374763,130.960087,0.0,2,19,0.68
48.87,30.374763,130.960087,0.0,2,19,0.68
48.95,30.374763,130.960087,0.0,2,19,0.68
49.03,30.374763,130.960087,0.0,2,19,0.68
49.1,30.374763,130.960087,0.0,2,19,0.68
49.17,30.374763,130.960087,0.0,2,19,0.68
49.26,30.374763,130.960087,0.0,2,19,0.68
49.33,30.374763,130.960087,0.0,2,19,0.68
49.4,30.374763,130.960087,0.0,2,19,0.68
49.46,30.374763,130.960087,0.0,2,19,0.68
49.53,30.374763,130.960087,0.0,2,19,0.68
49.6,30.374763,130.960087,0.0,2,19,0.68
49.66,30.374763,130.960087,0.0,2,19,0.68
49.73,30.374763,130.960087,0.0,2,19,0.68
49.8,30.374763,130.960087,0.0,2,19,0.68
49.86,30.374763,130.960087,0.0,2,19,0.68
49.93,30.374763,130.960087,0.0,2,19,0.68
50.0,30.374763,130.960087,0.0,2,19,0.68
50.06,30.374763,130.960087,0.0,2,19,0.68
50.13,30.374763,130.960087,0.0,2,19,0.68
50.2,30.374763,130.960087,0.0,2,19,0.68
50.26,30.374763,130.960087,0.0,2,19,0.68
50.33,30.374763,130.960087,0.0,2,19,0.68
50.4,30.374763,130.960087,0.0,2,19,0.68
50.46,30.374763,130.960087,0.0,2,19,0.68
50.53,30.374763,130.960087,0.0,2,19,0.68
50.6,30.374763,130.960087,0.0,2,19,0.68
50.66,30.374763,130.960087,0.0,2,19,0.68
50.73,30.374763,130.960087,0.0,2,19,0.68
50.8,30.374763,130.960087,0.0,2,19,0.68
50.87,30.374763,130.960087,0.0,2,19,0.68
50.93,30.374763,130.960087,0.0,2,19,0.68
51.0,30.374763,130.960087,0.0,2,19,0.68
51.07,30.374763,130.960087,0.0,2,19,0.68
51.13,30.374763,130.960087,0.0,2,19,0.68
51.2,30.374763,130.960087,0.0,2,19,0.68
51.27,30.374763,130.960087,0.0,2,19,0.68
51.33,30.374763,130.960087,0.0,2,19,0.68
51.4,30.374763,130.960087,0.0,2,19,0.68
51.47,30.374763,130.960087,0.0,2,19,0.68
51.53,30.374763,130.960087,0.0,2,19,0.68
51.6,30.374763,130.960087,0.0,2,19,0.68
51.67,30.374763,130.960087,0.0,2,19,0.68
51.73,30.374763,130.960087,0.0,2,19,0.68
51.8,30.374763,130.960087,0.0,2,19,0.68
51.87,30.374763,130.960087,0.0,2,19,0.68
51.94,30.374763,130.960087,0.0,2,19,0.68
52.0,30.374763,130.960087,0.0,2,19,0.68
52.07,30.374763,130.960087,0.0,2,19,0.68
52.14,30.374763,130.960087,0.0,2,19,0.68
52.2,30.374763,130.960087,0.0,2,19,0.68
52.27,30.374763,130.960087,0.0,2,19,0.68
52.33,30.374763,130.960087,0.0,2,19,0.68
52.4,30.374763,130.960087,0.0,2,19,0.68
52.47,30.374763,130.960087,0.0,2,19,0.68
52.53,30.374763,130.960087,0.0,2,19,0.68
52.6,30.374763,130.960087,0.0,2,19,0.68
52.66,30.374763,130.960087,0.0,2,19,0.68
52.73,30.374763,130.960087,0.0,2,19,0.68
52.79,30.374763,130.960087,0.0,2,19,0.68
52.86,30.374763,130.960087,0.0,2,19,0.68
52.93,30.374763,130.960087,0.0,2,19,0.68
52.99,30.374763,130.960087,0.0,2,19,0.68
53.06,30.374763,130.960087,0.0,2,19,0.68
53.12,30.374763,130.960087,0.0,2,19,0.68
53.19,30.374763,130.960087,0.0,2,19,0.68
53.26,30.374763,130.960087,0.0,2,19,0.68
53.32,30.374763,130.960087,0.0,2,19,0.68
53.39,30.374763,130.960087,0.0,2,19,0.68
53.46,30.374763,130.960087,0.0,2,19,0.68
53.52,30.374763,130.960087,0.0,2,19,0.68
53.59,30.374763,130.960087,0.0,2,19,0.68
53.66,30.374763,130.960087,0.0,2,19,0.68
53.72,30.374763,130.960087,0.0,2,19,0.68
53.79,30.374763,130.960087,0.0,2,19,0.68
53.85,30.374763,130.960087,0.0,2,19,0.68
53.92,30.374763,130.960087,0.0,2,19,0.68
53.99,30.374763,130.960087,0.0,2,19,0.68
54.05,30.374763,130.960087,0.0,2,19,0.68
54.12,30.374763,130.960087,0.0,2,19,0.68
54.18,30.374763,130.960087,0.0,2,19,0.68
54.25,30.374763,130.960087,0.0,2,19,0.68
54.32,30.374763,130.960087,0.0,2,19,0.68
54.38,30.374763,130.960087,0.0,2,19,0.68
54.45,30.374763,130.960087,0.0,2,19,0.68
54.52,30.374763,130.960087,0.0,2,19,0.68
54.58,30.374763,130.960087,0.0,2,19,0.68
54.65,30.374763,130.960087,0.0,2,19,0.68
54.72,30.374763,130.960087,0.0,2,19,0.68
54.78,30.374763,130.960087,0.0,2,19,0.68
54.85,30.374763,130.960087,0.0,2,19,0.68
54.91,30.374763,130.960087,0.0,2,19,0.68
54.98,30.374763,130.960087,0.0,2,19,0.68
55.05,30.374763,130.960087,0.0,2,19,0.68
55.11,30.374763,130.960087,0.0,2,19,0.68
55.18,30.374763,130.960087,0.0,2,19,0.68
55.25,30.374763,130.960087,0.0,2,19,0.68
55.31,30.374763,130.960087,0.0,2,19,0.68
55.38,30.374763,130.960087,0.0,2,19,0.68
55.45,30.374763,130.960087,0.0,2,19,0.68
55.51,30.374763,130.960087,0.0,2,19,0.68
55.58,30.374763,130.960087,0.0,2,19,0.68
55.65,30.374763,130.960087,0.0,2,19,0.68
55.71,30.374763,130.960087,0.0,2,19,0.68
55.78,30.374763,130.960087,0.0,2,19,0.68
55.85,30.374763,130.960087,0.0,2,19,0.68
55.91,30.374763,130.960087,0.0,2,19,0.68
55.98,30.374763,130.960087,0.0,2,19,0.68
56.04,30.374763,130.960087,0.0,2,19,0.68
56.11,30.374763,130.960087,0.0,2,19,0.68
56.18,30.374763,130.960087,0.0,2,19,0.68
56.24,30.374763,130.960087,0.0,2,19,0.68
56.31,30.374763,130.960087,0.0,2,19,0.68
56.38,30.374763,130.960087,0.0,2,19,0.68
56.44,30.374763,130.960087,0.0,2,19,0.68
56.51,30.374763,130.960087,0.0,2,19,0.68
56.58,30.374763,130.960087,0.0,2,19,0.68
56.64,30.374763,130.960087,0.0,2,19,0.68
56.71,30.374763,130.960087,0.0,2,19,0.68
56.78,30.374763,130.960087,0.0,2,19,0.68
56.84,30.374763,130.960087,0.0,2,19,0.68
56.91,30.374763,130.960087,0.0,2,19,0.68
56.98,30.374763,130.960087,0.0,2,19,0.68
57.04,30.374763,130.960087,0.0,2,19,0.68
57.11,30.374763,130.960087,0.0,2,19,0.68
57.18,30.374763,130.960087,0.0,2,19,0.68
57.24,30.374763,130.960087,0.0,2,19,0.68
57.31,30.374763,130.960087,0.0,2,19,0.68
57.37,30.374763,130.960087,0.0,2,19,0.68
57.44,30.374763,130.960087,0.0,2,19,0.68
57.51,30.374763,130.960087,0.0,2,19,0.68
57.58,30.374763,130.960087,0.0,2,19,0.68
57.64,30.374763,130.960087,0.0,2,19,0.68
57.71,30.374763,130.960087,0.0,2,19,0.68
57.78,30.374763,130.960087,0.0,2,19,0.68
57.84,30.374763,130.960087,0.0,2,19,0.68
57.91,30.374763,130.960087,0.0,2,19,0.68
57.98,30.374763,130.960087,0.0,2,19,0.68
58.04,30.374763,130.960087,0.0,2,19,0.68
58.11,30.374763,130.960087,0.0,2,19,0.68
58.18,30.374763,130.960087,0.0,2,19,0.68
58.24,30.374763,130.960087,0.0,2,19,0.68
58.31,30.374763,130.960087,0.0,2,19,0.68
58.38,30.374763,130.960087,0.0,2,19,0.68
58.45,30.374763,130.960085,0.19,2,19,0.68
58.52,30.374763,130.960085,0.19,2,19,0.68
58.58,30.374763,130.960085,0.19,2,19,0.68
58.65,30.374763,130.960085,0.19,2,19,0.68
58.71,30.374763,130.960085,0.19,2,19,0.68
58.78,30.374763,130.960085,0.19,2,19,0.68
58.85,30.374763,130.960085,0.19,2,19,0.68
58.91,30.374763,130.960085,0.19,2,19,0.68
58.98,30.374763,130.960085,0.19,2,19,0.68
59.05,30.374763,130.960085,0.19,2,19,0.68
59.11,30.374763,130.960085,0.19,2,19,0.68
59.18,30.374763,130.960085,0.19,2,19,0.68
59.24,30.374763,130.960085,0.19,2,19,0.68
59.31,30.374763,130.960085,0.19,2,19,0.68
59.38,30.374763,130.960085,0.19,2,19,0.68
59.44,30.374762,130.960085,0.18,2,19,0.68
59.51,30.374762,130.960085,0.18,2,19,0.68
59.57,30.374762,130.960085,0.18,2,19,0.68
59.64,30.374762,130.960085,0.18,2,19,0.68
59.71,30.374762,130.960085,0.18,2,19,0.68
59.77,30.374762,130.960085,0.18,2,19,0.68
59.84,30.374762,130.960085,0.18,2,19,0.68
59.91,30.374762,130.960085,0.18,2,19,0.68
59.97,30.374762,130.960085,0.18,2,19,0.68
60.04,30.374762,130.960085,0.18,2,19,0.68
60.1,30.374762,130.960085,0.18,2,19,0.68
60.17,30.374762,130.960085,0.18,2,19,0.68
60.24,30.374762,130.960085,0.18,2,19,0.68
60.3,30.374762,130.960085,0.18,2,19,0.68
60.37,30.374762,130.960085,0.18,2,19,0.68
60.43,30.374762,130.960085,0.0,2,19,0.68
60.5,30.374762,130.960085,0.0,2,19,0.68
60.57,30.374762,130.960085,0.0,2,19,0.68
60.63,30.374762,130.960085,0.0,2,19,0.68
60.7,30.374762,130.960085,0.0,2,19,0.68
60.77,30.374762,130.960085,0.0,2,19,0.68
60.83,30.374762,130.960085,0.0,2,19,0.68
60.9,30.374762,130.960085,0.0,2,19,0.68
60.96,30.374762,130.960085,0.0,2,19,0.68
61.03,30.374762,130.960085,0.0,2,19,0.68
61.1,30.374762,130.960085,0.0,2,19,0.68
61.16,30.374762,130.960085,0.0,2,19,0.68
61.23,30.374762,130.960085,0.0,2,19,0.68
61.3,30.374762,130.960085,0.0,2,19,0.68
61.36,30.374762,130.960085,0.0,2,19,0.68
61.43,30.374762,130.960085,0.0,2,19,0.65
61.5,30.374762,130.960085,0.0,2,19,0.65
61.56,30.374762,130.960085,0.0,2,19,0.65
61.63,30.374762,130.960085,0.0,2,19,0.65
61.7,30.374762,130.960085,0.0,2,19,0.65
61.76,30.374762,130.960085,0.0,2,19,0.65
61.83,30.374762,130.960085,0.0,2,19,0.65
61.9,30.374762,130.960085,0.0,2,19,0.65
61.96,30.374762,130.960085,0.0,2,19,0.65
62.03,30.374762,130.960085,0.0,2,19,0.65
62.1,30.374762,130.960085,0.0,2,19,0.65
62.16,30.374762,130.960085,0.0,2,19,0.65
62.23,30.374762,130.960085,0.0,2,19,0.65
62.29,30.374762,130.960085,0.0,2,19,0.65
62.36,30.374762,130.960085,0.0,2,19,0.65
62.43,30.374762,130.960085,0.0,2,19,0.7
62.49,30.374762,130.960085,0.0,2,19,0.7
62.56,30.374762,130.960085,0.0,2,19,0.7
62.63,30.374762,130.960085,0.0,2,19,0.7
62.69,30.374762,130.960085,0.0,2,19,0.7
62.77,30.374762,130.960085,0.0,2,19,0.7
62.83,30.374762,130.960085,0.0,2,19,0.7
62.9,30.374762,130.960085,0.0,2,19,0.7
62.97,30.374762,130.960085,0.0,2,19,0.7
63.03,30.374762,130.960085,0.0,2,19,0.7
63.1,30.374762,130.960085,0.0,2,19,0.7
63.17,30.374762,130.960085,0.0,2,19,0.7
63.23,30.374762,130.960085,0.0,2,19,0.7
63.3,30.374762,130.960085,0.0,2,19,0.7
63.36,30.374762,130.960085,0.0,2,19,0.7
63.43,30.374762,130.960085,0.0,2,18,0.66
63.49,30.374762,130.960085,0.0,2,18,0.66
63.56,30.374762,130.960085,0.0,2,18,0.66
63.63,30.374762,130.960085,0.0,2,18,0.66
63.69,30.374762,130.960085,0.0,2,18,0.66
63.76,30.374762,130.960085,0.0,2,18,0.66
63.82,30.374762,130.960085,0.0,2,18,0.66
63.89,30.374762,130.960085,0.0,2,18,0.66
63.96,30.374762,130.960085,0.0,2,18,0.66
64.02,30.374762,130.960085,0.0,2,18,0.66
64.09,30.374762,130.960085,0.0,2,18,0.66
64.16,30.374762,130.960085,0.0,2,18,0.66
64.22,30.374762,130.960085,0.0,2,18,0.66
64.29,30.374762,130.960085,0.0,2,18,0.66
64.35,30.374762,130.960085,0.0,2,18,0.66
64.42,30.374762,130.960085,0.0,2,18,0.7
64.49,30.374762,130.960085,0.0,2,18,0.7
64.55,30.374762,130.960085,0.0,2,18,0.7
64.62,30.374762,130.960085,0.0,2,18,0.7
64.68,30.374762,130.960085,0.0,2,18,0.7
64.75,30.374762,130.960085,0.0,2,18,0.7
64.82,30.374762,130.960085,0.0,2,18,0.7
64.88,30.374762,130.960085,0.0,2,18,0.7
64.95,30.374762,130.960085,0.0,2,18,0.7
65.01,30.374762,130.960085,0.0,2,18,0.7
65.09,30.374762,130.960085,0.0,2,18,0.7
65.15,30.374762,130.960085,0.0,2,18,0.7
65.22,30.374762,130.960085,0.0,2,18,0.7
65.28,30.374762,130.960085,0.0,2,18,0.7
65.35,30.374762,130.960085,0.0,2,18,0.7
65.41,30.37476,130.960085,0.19,2,19,0.68
65.48,30.37476,130.960085,0.19,2,19,0.68
65.54,30.37476,130.960085,0.19,2,19,0.68
65.61,30.37476,130.960085,0.19,2,19,0.68
65.68,30.37476,130.960085,0.19,2,19,0.68
65.74,30.37476,130.960085,0.19,2,19,0.68
65.81,30.37476,130.960085,0.19,2,19,0.68
65.87,30.37476,130.960085,0.19,2,19,0.68
65.94,30.37476,130.960085,0.19,2,19,0.68
66.0,30.37476,130.960085,0.19,2,19,0.68
66.07,30.37476,130.960085,0.19,2,19,0.68
66.13,30.37476,130.960085,0.19,2,19,0.68
66.2,30.37476,130.960085,0.19,2,19,0.68
66.26,30.37476,130.960085,0.19,2,19,0.68
66.33,30.37476,130.960085,0.19,2,19,0.68
66.4,30.37476,130.960085,0.0,2,18,0.7
66.47,30.37476,130.960085,0.0,2,18,0.7
66.53,30.37476,130.960085,0.0,2,18,0.7
66.6,30.37476,130.960085,0.0,2,18,0.7
66.66,30.37476,130.960085,0.0,2,18,0.7
66.73,30.37476,130.960085,0.0,2,18,0.7
66.8,30.37476,130.960085,0.0,2,18,0.7
66.86,30.37476,130.960085,0.0,2,18,0.7
66.93,30.37476,130.960085,0.0,2,18,0.7
66.99,30.37476,130.960085,0.0,2,18,0.7
67.06,30.37476,130.960085,0.0,2,18,0.7
67.12,30.37476,130.960085,0.0,2,18,0.7
67.19,30.37476,130.960085,0.0,2,18,0.7
67.26,30.37476,130.960085,0.0,2,18,0.7
67.32,30.37476,130.960085,0.0,2,18,0.7
67.39,30.37476,130.960085,0.0,2,18,0.7
67.45,30.37476,130.960085,0.0,2,18,0.7
67.52,30.37476,130.960085,0.0,2,18,0.7
67.58,30.37476,130.960085,0.0,2,18,0.7
67.65,30.37476,130.960085,0.0,2,18,0.7
67.71,30.37476,130.960085,0.0,2,18,0.7
67.78,30.37476,130.960085,0.0,2,18,0.7
67.85,30.37476,130.960085,0.0,2,18,0.7
67.91,30.37476,130.960085,0.0,2,18,0.7
67.98,30.37476,130.960085,0.0,2,18,0.7
68.04,30.37476,130.960085,0.0,2,18,0.7
68.11,30.37476,130.960085,0.0,2,18,0.7
68.18,30.37476,130.960085,0.0,2,18,0.7
68.24,30.37476,130.960085,0.0,2,18,0.7
68.31,30.37476,130.960085,0.0,2,18,0.7
68.38,30.37476,130.960085,0.0,2,18,0.7
68.44,30.374758,130.960085,0.19,2,18,0.7
68.51,30.374758,130.960085,0.19,2,18,0.7
68.57,30.374758,130.960085,0.19,2,18,0.7
68.64,30.374758,130.960085,0.19,2,18,0.7
68.71,30.374758,130.960085,0.19,2,18,0.7
68.77,30.374758,130.960085,0.19,2,18,0.7
68.84,30.374758,130.960085,0.19,2,18,0.7
68.9,30.374758,130.960085,0.19,2,18,0.7
68.97,30.374758,130.960085,0.19,2,18,0.7
69.04,30.374758,130.960085,0.19,2,18,0.7
69.1,30.374758,130.960085,0.19,2,18,0.7
69.17,30.374758,130.960085,0.19,2,18,0.7
69.23,30.374758,130.960085,0.19,2,18,0.7
69.3,30.374758,130.960085,0.19,2,18,0.7
69.37,30.374758,130.960085,0.19,2,18,0.7
69.43,30.374758,130.960085,0.09,2,18,0.7
69.5,30.374758,130.960085,0.09,2,18,0.7
69.57,30.374758,130.960085,0.09,2,18,0.7
69.63,30.374758,130.960085,0.09,2,18,0.7
69.7,30.374758,130.960085,0.09,2,18,0.7
