ElapsedSec,MagX,MagY,MagZ
448.87,520.88,-81.25,201.75
448.93,520.88,-81.25,201.75
449.0,520.88,-81.25,201.75
449.06,520.88,-81.25,201.75
449.13,520.88,-81.25,201.75
449.2,520.88,-81.25,201.75
449.26,520.88,-81.25,201.75
449.33,520.88,-81.25,201.75
449.4,520.88,-81.25,201.75
449.46,520.88,-81.25,201.75
449.53,520.88,-81.25,201.75
449.59,520.88,-81.25,201.75
449.66,520.88,-81.25,201.75
449.73,520.88,-81.25,201.75
449.79,520.88,-81.25,201.75
449.86,520.88,-81.25,201.75
449.92,520.88,-81.25,201.75
449.99,520.88,-81.25,201.75
450.06,520.88,-81.25,201.75
450.12,520.88,-81.25,201.75
450.19,520.88,-81.25,201.75
450.26,520.88,-81.25,201.75
450.32,520.88,-81.25,201.75
450.39,520.88,-81.25,201.75
450.46,520.88,-81.25,201.75
450.52,520.88,-81.25,201.75
450.59,520.88,-81.25,201.75
450.66,520.88,-81.25,201.75
450.72,520.88,-81.25,201.75
450.79,520.88,-81.25,201.75
450.86,520.88,-81.25,201.75
450.92,520.88,-81.25,201.75
450.99,520.88,-81.25,201.75
451.06,520.88,-81.25,201.75
451.12,520.88,-81.25,201.75
451.19,520.88,-81.25,201.75
451.25,520.88,-81.25,201.75
451.32,520.88,-81.25,201.75
451.39,520.88,-81.25,201.75
451.45,520.88,-81.25,201.75
451.52,520.88,-81.25,201.75
451.59,520.88,-81.25,201.75
451.65,520.88,-81.25,201.75
451.72,520.88,-81.25,201.75
451.79,520.88,-81.25,201.75
451.85,520.88,-81.25,201.75
451.92,520.88,-81.25,201.75
451.99,520.88,-81.25,201.75
452.05,520.88,-81.25,201.75
452.12,520.88,-81.25,201.75
452.19,520.88,-81.25,201.75
452.25,520.88,-81.25,201.75
452.32,520.88,-81.25,201.75
452.39,520.88,-81.25,201.75
452.45,520.88,-81.25,201.75
452.52,520.88,-81.25,201.75
452.59,520.88,-81.25,201.75
452.65,520.88,-81.25,201.75
452.72,520.88,-81.25,201.75
452.79,520.88,-81.25,201.75
452.85,520.88,-81.25,201.75
452.92,520.88,-81.25,201.75
452.99,520.88,-81.25,201.75
453.05,520.88,-81.25,201.75
453.12,520.88,-81.25,201.75
453.19,520.88,-81.25,201.75
453.25,520.88,-81.25,201.75
453.32,520.88,-81.25,201.75
453.39,520.88,-81.25,201.75
453.45,520.88,-81.25,201.75
453.52,520.88,-81.25,201.75
453.59,520.88,-81.25,201.75
453.65,520.88,-81.25,201.75
453.72,520.88,-81.25,201.75
453.79,520.88,-81.25,201.75
453.85,520.88,-81.25,201.75
453.92,520.88,-81.25,201.75
453.99,520.88,-81.25,201.75
454.06,520.88,-81.25,201.75
454.12,520.88,-81.25,201.75
454.19,520.88,-81.25,201.75
454.26,520.88,-81.25,201.75
454.32,520.88,-81.25,201.75
454.39,520.88,-81.25,201.75
454.46,520.88,-81.25,201.75
454.53,520.88,-81.25,201.75
454.59,520.88,-81.25,201.75
454.66,520.88,-81.25,201.75
454.73,520.88,-81.25,201.75
454.79,520.88,-81.25,201.75
454.86,520.88,-81.25,201.75
454.93,520.88,-81.25,201.75
454.99,520.88,-81.25,201.75
455.06,520.88,-81.25,201.75
455.13,520.88,-81.25,201.75
455.2,520.88,-81.25,201.75
455.26,520.88,-81.25,201.75
455.33,520.88,-81.25,201.75
455.4,520.88,-81.25,201.75
455.47,520.88,-81.25,201.75
455.54,520.88,-81.25,201.75
455.61,520.88,-81.25,201.75
455.67,520.88,-81.25,201.75
455.74,520.88,-81.25,201.75
455.8,520.88,-81.25,201.75
455.87,520.88,-81.25,201.75
455.94,520.88,-81.25,201.75
456.0,520.88,-81.25,201.75
456.07,520.88,-81.25,201.75
456.14,520.88,-81.25,201.75
456.2,520.88,-81.25,201.75
456.27,520.88,-81.25,201.75
456.33,520.88,-81.25,201.75
456.4,520.88,-81.25,201.75
456.47,520.88,-81.25,201.75
456.54,520.88,-81.25,201.75
456.6,520.88,-81.25,201.75
456.67,520.88,-81.25,201.75
456.73,520.88,-81.25,201.75
456.8,520.88,-81.25,201.75
456.87,520.88,-81.25,201.75
456.93,520.88,-81.25,201.75
457.0,520.88,-81.25,201.75
457.07,520.88,-81.25,201.75
457.13,520.88,-81.25,201.75
457.2,520.88,-81.25,201.75
457.26,520.88,-81.25,201.75
457.33,520.88,-81.25,201.75
457.4,520.88,-81.25,201.75
457.46,520.88,-81.25,201.75
457.53,520.88,-81.25,201.75
457.6,520.88,-81.25,201.75
457.66,520.88,-81.25,201.75
457.73,520.88,-81.25,201.75
457.8,520.88,-81.25,201.75
457.86,520.88,-81.25,201.75
457.93,520.88,-81.25,201.75
458.0,520.88,-81.25,201.75
458.06,520.88,-81.25,201.75
458.13,520.88,-81.25,201.75
458.19,520.88,-81.25,201.75
458.26,520.88,-81.25,201.75
458.33,520.88,-81.25,201.75
458.4,520.88,-81.25,201.75
458.46,520.88,-81.25,201.75
458.53,520.88,-81.25,201.75
458.6,520.88,-81.25,201.75
458.66,520.88,-81.25,201.75
458.73,520.88,-81.25,201.75
458.79,520.88,-81.25,201.75
458.86,520.88,-81.25,201.75
458.93,520.88,-81.25,201.75
459.0,520.88,-81.25,201.75
459.06,520.88,-81.25,201.75
459.13,520.88,-81.25,201.75
459.2,520.88,-81.25,201.75
459.26,520.88,-81.25,201.75
459.33,520.88,-81.25,201.75
459.4,520.88,-81.25,201.75
459.47,520.88,-81.25,201.75
459.53,520.88,-81.25,201.75
459.6,520.88,-81.25,201.75
459.67,520.88,-81.25,201.75
459.73,520.88,-81.25,201.75
459.8,520.88,-81.25,201.75
459.87,520.88,-81.25,201.75
459.93,520.88,-81.25,201.75
460.0,520.88,-81.25,201.75
460.07,520.88,-81.25,201.75
460.13,520.88,-81.25,201.75
460.2,520.88,-81.25,201.75
460.27,520.88,-81.25,201.75
460.33,520.88,-81.25,201.75
460.4,520.88,-81.25,201.75
460.47,520.88,-81.25,201.75
460.54,520.88,-81.25,201.75
460.6,520.88,-81.25,201.75
460.67,520.88,-81.25,201.75
460.74,520.88,-81.25,201.75
460.81,520.88,-81.25,201.75
460.87,520.88,-81.25,201.75
460.94,520.88,-81.25,201.75
461.01,520.88,-81.25,201.75
461.07,520.88,-81.25,201.75
461.14,520.88,-81.25,201.75
461.21,520.88,-81.25,201.75
461.27,520.88,-81.25,201.75
461.34,520.88,-81.25,201.75
461.41,520.88,-81.25,201.75
461.48,520.88,-81.25,201.75
461.55,520.88,-81.25,201.75
461.61,520.88,-81.25,201.75
461.68,520.88,-81.25,201.75
461.75,520.88,-81.25,201.75
461.81,520.88,-81.25,201.75
461.88,520.88,-81.25,201.75
461.95,520.88,-81.25,201.75
462.01,520.88,-81.25,201.75
462.09,520.88,-81.25,201.75
462.16,520.88,-81.25,201.75
462.22,520.88,-81.25,201.75
462.29,520.88,-81.25,201.75
462.35,520.88,-81.25,201.75
462.42,520.88,-81.25,201.75
462.49,520.88,-81.25,201.75
462.55,520.88,-81.25,201.75
462.62,520.88,-81.25,201.75
462.69,520.88,-81.25,201.75
462.75,520.88,-81.25,201.75
462.82,520.88,-81.25,201.75
462.89,520.88,-81.25,201.75
462.95,520.88,-81.25,201.75
463.02,520.88,-81.25,201.75
463.08,520.88,-81.25,201.75
463.15,520.88,-81.25,201.75
463.22,520.88,-81.25,201.75
463.28,520.88,-81.25,201.75
463.35,520.88,-81.25,201.75
463.42,520.88,-81.25,201.75
463.48,520.88,-81.25,201.75
463.55,520.88,-81.25,201.75
463.62,520.88,-81.25,201.75
463.68,520.88,-81.25,201.75
463.75,520.88,-81.25,201.75
463.81,520.88,-81.25,201.75
463.88,520.88,-81.25,201.75
463.95,520.88,-81.25,201.75
464.01,520.88,-81.25,201.75
464.08,520.88,-81.25,201.75
464.15,520.88,-81.25,201.75
464.21,520.88,-81.25,201.75
464.28,520.88,-81.25,201.75
464.35,520.88,-81.25,201.75
464.41,520.88,-81.25,201.75
464.48,520.88,-81.25,201.75
464.55,520.88,-81.25,201.75
464.61,520.88,-81.25,201.75
464.68,520.88,-81.25,201.75
464.75,520.88,-81.25,201.75
464.81,520.88,-81.25,201.75
464.88,520.88,-81.25,201.75
464.94,520.88,-81.25,201.75
465.01,520.88,-81.25,201.75
465.08,520.88,-81.25,201.75
465.14,520.88,-81.25,201.75
465.21,520.88,-81.25,201.75
465.28,520.88,-81.25,201.75
465.34,520.88,-81.25,201.75
465.41,520.88,-81.25,201.75
465.48,520.88,-81.25,201.75
465.54,520.88,-81.25,201.75
465.61,520.88,-81.25,201.75
465.68,520.88,-81.25,201.75
465.74,520.88,-81.25,201.75
465.81,520.88,-81.25,201.75
465.88,520.88,-81.25,201.75
465.95,520.88,-81.25,201.75
466.01,520.88,-81.25,201.75
466.08,520.88,-81.25,201.75
466.15,520.88,-81.25,201.75
466.21,520.88,-81.25,201.75
466.28,520.88,-81.25,201.75
466.35,520.88,-81.25,201.75
466.41,520.88,-81.25,201.75
466.48,520.88,-81.25,201.75
466.55,520.88,-81.25,201.75
466.62,520.88,-81.25,201.75
466.68,520.88,-81.25,201.75
466.75,520.88,-81.25,201.75
466.82,520.88,-81.25,201.75
466.88,520.88,-81.25,201.75
466.95,520.88,-81.25,201.75
467.02,520.88,-81.25,201.75
467.09,520.88,-81.25,201.75
467.15,520.88,-81.25,201.75
467.22,520.88,-81.25,201.75
467.29,520.88,-81.25,201.75
467.36,520.88,-81.25,201.75
467.42,520.88,-81.25,201.75
467.49,520.88,-81.25,201.75
467.56,520.88,-81.25,201.75
467.62,520.88,-81.25,201.75
467.69,520.88,-81.25,201.75
467.76,520.88,-81.25,201.75
467.82,520.88,-81.25,201.75
467.89,520.88,-81.25,201.75
467.96,520.88,-81.25,201.75
468.02,520.88,-81.25,201.75
468.09,520.88,-81.25,201.75
468.16,520.88,-81.25,201.75
468.23,520.88,-81.25,201.75
468.29,520.88,-81.25,201.75
468.36,520.88,-81.25,201.75
468.43,520.88,-81.25,201.75
468.49,520.88,-81.25,201.75
468.56,520.88,-81.25,201.75
468.63,520.88,-81.25,201.75
468.7,520.88,-81.25,201.75
468.77,520.88,-81.25,201.75
468.84,520.88,-81.25,201.75
468.9,520.88,-81.25,201.75
468.97,520.88,-81.25,201.75
469.04,520.88,-81.25,201.75
469.1,520.88,-81.25,201.75
469.17,520.88,-81.25,201.75
469.24,520.88,-81.25,201.75
469.3,520.88,-81.25,201.75
469.37,520.88,-81.25,201.75
469.43,520.88,-81.25,201.75
469.5,520.88,-81.25,201.75
469.57,520.88,-81.25,201.75
469.63,520.88,-81.25,201.75
469.7,520.88,-81.25,201.75
469.77,520.88,-81.25,201.75
469.83,520.88,-81.25,201.75
469.9,520.88,-81.25,201.75
469.97,520.88,-81.25,201.75
470.03,520.88,-81.25,201.75
470.1,520.88,-81.25,201.75
470.17,520.88,-81.25,201.75
470.23,520.88,-81.25,201.75
470.3,520.88,-81.25,201.75
470.37,520.88,-81.25,201.75
470.43,520.88,-81.25,201.75
470.5,520.88,-81.25,201.75
470.57,520.88,-81.25,201.75
470.63,520.88,-81.25,201.75
470.7,520.88,-81.25,201.75
470.77,520.88,-81.25,201.75
470.83,520.88,-81.25,201.75
470.9,520.88,-81.25,201.75
470.97,520.88,-81.25,201.75
471.03,520.88,-81.25,201.75
471.1,520.88,-81.25,201.75
471.17,520.88,-81.25,201.75
471.23,520.88,-81.25,201.75
471.3,520.88,-81.25,201.75
471.37,520.88,-81.25,201.75
471.43,520.88,-81.25,201.75
471.5,520.88,-81.25,201.75
471.56,520.88,-81.25,201.75
471.63,520.88,-81.25,201.75
471.7,520.88,-81.25,201.75
471.76,520.88,-81.25,201.75
471.83,520.88,-81.25,201.75
471.9,520.88,-81.25,201.75
471.96,520.88,-81.25,201.75
472.03,520.88,-81.25,201.75
472.1,520.88,-81.25,201.75
472.16,520.88,-81.25,201.75
472.23,520.88,-81.25,201.75
472.3,520.88,-81.25,201.75
472.36,520.88,-81.25,201.75
472.43,520.88,-81.25,201.75
472.5,520.88,-81.25,201.75
472.56,520.88,-81.25,201.75
472.63,520.88,-81.25,201.75
472.7,520.88,-81.25,201.75
472.76,520.88,-81.25,201.75
472.83,520.88,-81.25,201.75
472.9,520.88,-81.25,201.75
472.96,520.88,-81.25,201.75
473.03,520.88,-81.25,201.75
473.1,520.88,-81.25,201.75
473.17,520.88,-81.25,201.75
473.23,520.88,-81.25,201.75
473.3,520.88,-81.25,201.75
473.37,520.88,-81.25,201.75
473.43,520.88,-81.25,201.75
473.5,520.88,-81.25,201.75
473.57,520.88,-81.25,201.75
473.63,520.88,-81.25,201.75
473.7,520.88,-81.25,201.75
473.77,520.88,-81.25,201.75
473.84,520.88,-81.25,201.75
473.9,520.88,-81.25,201.75
473.97,520.88,-81.25,201.75
474.04,520.88,-81.25,201.75
474.1,520.88,-81.25,201.75
474.17,520.88,-81.25,201.75
474.24,520.88,-81.25,201.75
474.3,520.88,-81.25,201.75
474.37,520.88,-81.25,201.75
474.44,520.88,-81.25,201.75
474.5,520.88,-81.25,201.75
474.57,520.88,-81.25,201.75
474.64,520.88,-81.25,201.75
474.71,520.88,-81.25,201.75
474.77,520.88,-81.25,201.75
474.84,520.88,-81.25,201.75
474.91,520.88,-81.25,201.75
474.98,520.88,-81.25,201.75
475.04,520.88,-81.25,201.75
475.11,520.88,-81.25,201.75
475.18,520.88,-81.25,201.75
475.25,520.88,-81.25,201.75
475.32,520.88,-81.25,201.75
475.39,520.88,-81.25,201.75
475.45,520.88,-81.25,201.75
475.52,520.88,-81.25,201.75
475.58,520.88,-81.25,201.75
475.65,520.88,-81.25,201.75
475.72,520.88,-81.25,201.75
475.78,520.88,-81.25,201.75
475.85,520.88,-81.25,201.75
475.92,520.88,-81.25,201.75
475.98,520.88,-81.25,201.75
476.05,520.88,-81.25,201.75
476.12,520.88,-81.25,201.75
476.18,520.88,-81.25,201.75
476.25,520.88,-81.25,201.75
476.31,520.88,-81.25,201.75
476.38,520.88,-81.25,201.75
476.45,520.88,-81.25,201.75
476.51,520.88,-81.25,201.75
476.58,520.88,-81.25,201.75
476.66,520.88,-81.25,201.75
476.72,520.88,-81.25,201.75
476.79,520.88,-81.25,201.75
476.86,520.88,-81.25,201.75
476.92,520.88,-81.25,201.75
476.99,520.88,-81.25,201.75
477.05,520.88,-81.25,201.75
477.12,520.88,-81.25,201.75
477.19,520.88,-81.25,201.75
477.25,520.88,-81.25,201.75
477.32,520.88,-81.25,201.75
477.39,520.88,-81.25,201.75
477.45,520.88,-81.25,201.75
477.52,520.88,-81.25,201.75
477.59,520.88,-81.25,201.75
477.65,520.88,-81.25,201.75
477.72,520.88,-81.25,201.75
477.79,520.88,-81.25,201.75
477.85,520.88,-81.25,201.75
477.92,520.88,-81.25,201.75
477.99,520.88,-81.25,201.75
478.05,520.88,-81.25,201.75
478.12,520.88,-81.25,201.75
478.19,520.88,-81.25,201.75
478.25,520.88,-81.25,201.75
478.32,520.88,-81.25,201.75
478.38,520.88,-81.25,201.75
478.45,520.88,-81.25,201.75
478.52,520.88,-81.25,201.75
478.58,520.88,-81.25,201.75
478.65,520.88,-81.25,201.75
478.72,520.88,-81.25,201.75
478.78,520.88,-81.25,201.75
478.85,520.88,-81.25,201.75
478.92,520.88,-81.25,201.75
478.98,520.88,-81.25,201.75
479.05,520.88,-81.25,201.75
479.12,520.88,-81.25,201.75
479.18,520.88,-81.25,201.75
479.25,520.88,-81.25,201.75
479.32,520.88,-81.25,201.75
479.38,520.88,-81.25,201.75
479.45,520.88,-81.25,201.75
479.52,520.88,-81.25,201.75
479.58,520.88,-81.25,201.75
479.65,520.88,-81.25,201.75
479.72,520.88,-81.25,201.75
479.78,520.88,-81.25,201.75
479.85,520.88,-81.25,201.75
479.92,520.88,-81.25,201.75
479.98,520.88,-81.25,201.75
480.05,520.88,-81.25,201.75
480.12,520.88,-81.25,201.75
480.18,520.88,-81.25,201.75
480.25,520.88,-81.25,201.75
480.32,520.88,-81.25,201.75
480.38,520.88,-81.25,201.75
480.45,520.88,-81.25,201.75
480.52,520.88,-81.25,201.75
480.59,520.88,-81.25,201.75
480.65,520.88,-81.25,201.75
480.72,520.88,-81.25,201.75
480.79,520.88,-81.25,201.75
480.85,520.88,-81.25,201.75
480.92,520.88,-81.25,201.75
480.99,520.88,-81.25,201.75
481.05,520.88,-81.25,201.75
481.12,520.88,-81.25,201.75
481.19,520.88,-81.25,201.75
481.25,520.88,-81.25,201.75
481.32,520.88,-81.25,201.75
481.39,520.88,-81.25,201.75
481.45,520.88,-81.25,201.75
481.52,520.88,-81.25,201.75
481.59,520.88,-81.25,201.75
481.65,520.88,-81.25,201.75
481.72,520.88,-81.25,201.75
481.79,520.88,-81.25,201.75
481.86,520.88,-81.25,201.75
481.92,520.88,-81.25,201.75
481.99,520.88,-81.25,201.75
482.06,520.88,-81.25,201.75
482.12,520.88,-81.25,201.75
482.19,520.88,-81.25,201.75
482.26,520.88,-81.25,201.75
482.32,520.88,-81.25,201.75
482.39,520.88,-81.25,201.75
482.46,520.88,-81.25,201.75
482.52,520.88,-81.25,201.75
482.59,520.88,-81.25,201.75
482.66,520.88,-81.25,201.75
482.73,520.88,-81.25,201.75
482.79,520.88,-81.25,201.75
482.86,520.88,-81.25,201.75
482.93,520.88,-81.25,201.75
482.99,520.88,-81.25,201.75
483.06,520.88,-81.25,201.75
483.13,520.88,-81.25,201.75
483.2,520.88,-81.25,201.75
483.27,520.88,-81.25,201.75
483.33,520.88,-81.25,201.75
483.4,520.88,-81.25,201.75
483.47,520.88,-81.25,201.75
483.53,520.88,-81.25,201.75
483.6,520.88,-81.25,201.75
483.67,520.88,-81.25,201.75
483.73,520.88,-81.25,201.75
483.8,520.88,-81.25,201.75
483.87,520.88,-81.25,201.75
483.93,520.88,-81.25,201.75
484.0,520.88,-81.25,201.75
484.06,520.88,-81.25,201.75
484.13,520.88,-81.25,201.75
484.2,520.88,-81.25,201.75
484.26,520.88,-81.25,201.75
484.33,520.88,-81.25,201.75
484.39,520.88,-81.25,201.75
484.46,520.88,-81.25,201.75
484.53,520.88,-81.25,201.75
484.59,520.88,-81.25,201.75
484.66,520.88,-81.25,201.75
484.73,520.88,-81.25,201.75
484.79,520.88,-81.25,201.75
484.86,520.88,-81.25,201.75
484.93,520.88,-81.25,201.75
484.99,520.88,-81.25,201.75
485.06,520.88,-81.25,201.75
485.13,520.88,-81.25,201.75
485.19,520.88,-81.25,201.75
485.26,520.88,-81.25,201.75
485.32,520.88,-81.25,201.75
485.39,520.88,-81.25,201.75
485.46,520.88,-81.25,201.75
485.52,520.88,-81.25,201.75
485.59,520.88,-81.25,201.75
485.66,520.88,-81.25,201.75
485.72,520.88,-81.25,201.75
485.79,520.88,-81.25,201.75
485.86,520.88,-81.25,201.75
485.92,520.88,-81.25,201.75
485.99,520.88,-81.25,201.75
486.06,520.88,-81.25,201.75
486.12,520.88,-81.25,201.75
486.19,520.88,-81.25,201.75
486.26,520.88,-81.25,201.75
486.32,520.88,-81.25,201.75
486.39,520.88,-81.25,201.75
486.46,520.88,-81.25,201.75
486.52,520.88,-81.25,201.75
486.59,520.88,-81.25,201.75
486.66,520.88,-81.25,201.75
486.72,520.88,-81.25,201.75
486.79,520.88,-81.25,201.75
486.86,520.88,-81.25,201.75
486.92,520.88,-81.25,201.75
486.99,520.88,-81.25,201.75
487.06,520.88,-81.25,201.75
487.12,520.88,-81.25,201.75
487.19,520.88,-81.25,201.75
487.26,520.88,-81.25,201.75
487.33,520.88,-81.25,201.75
487.39,520.88,-81.25,201.75
487.46,520.88,-81.25,201.75
487.53,520.88,-81.25,201.75
487.59,520.88,-81.25,201.75
487.66,520.88,-81.25,201.75
487.73,520.88,-81.25,201.75
487.79,520.88,-81.25,201.75
487.86,520.88,-81.25,201.75
487.93,520.88,-81.25,201.75
487.99,520.88,-81.25,201.75
488.06,520.88,-81.25,201.75
488.13,520.88,-81.25,201.75
488.19,520.88,-81.25,201.75
488.26,520.88,-81.25,201.75
488.33,520.88,-81.25,201.75
488.4,520.88,-81.25,201.75
488.46,520.88,-81.25,201.75
488.53,520.88,-81.25,201.75
488.6,520.88,-81.25,201.75
488.66,520.88,-81.25,201.75
488.73,520.88,-81.25,201.75
488.8,520.88,-81.25,201.75
488.86,520.88,-81.25,201.75
488.93,520.88,-81.25,201.75
489.0,520.88,-81.25,201.75
489.07,520.88,-81.25,201.75
489.13,520.88,-81.25,201.75
489.2,520.88,-81.25,201.75
489.27,520.88,-81.25,201.75
489.33,520.88,-81.25,201.75
489.4,520.88,-81.25,201.75
489.47,520.88,-81.25,201.75
489.54,520.88,-81.25,201.75
489.6,520.88,-81.25,201.75
489.67,520.88,-81.25,201.75
489.74,520.88,-81.25,201.75
489.8,520.88,-81.25,201.75
489.87,520.88,-81.25,201.75
489.94,520.88,-81.25,201.75
490.01,520.88,-81.25,201.75
490.08,520.88,-81.25,201.75
490.14,520.88,-81.25,201.75
490.21,520.88,-81.25,201.75
490.28,520.88,-81.25,201.75
490.34,520.88,-81.25,201.75
490.41,520.88,-81.25,201.75
490.48,520.88,-81.25,201.75
490.54,520.88,-81.25,201.75
490.61,520.88,-81.25,201.75
490.67,520.88,-81.25,201.75
490.74,520.88,-81.25,201.75
490.81,520.88,-81.25,201.75
490.87,520.88,-81.25,201.75
490.94,520.88,-81.25,201.75
491.01,520.88,-81.25,201.75
491.07,520.88,-81.25,201.75
491.14,520.88,-81.25,201.75
491.21,520.88,-81.25,201.75
491.27,520.88,-81.25,201.75
491.34,520.88,-81.25,201.75
491.41,520.88,-81.25,201.75
491.47,520.88,-81.25,201.75
491.54,520.88,-81.25,201.75
491.6,520.88,-81.25,201.75
491.67,520.88,-81.25,201.75
491.74,520.88,-81.25,201.75
491.8,520.88,-81.25,201.75
491.87,520.88,-81.25,201.75
491.94,520.88,-81.25,201.75
492.0,520.88,-81.25,201.75
492.07,520.88,-81.25,201.75
492.14,520.88,-81.25,201.75
492.2,520.88,-81.25,201.75
492.27,520.88,-81.25,201.75
492.34,520.88,-81.25,201.75
492.4,520.88,-81.25,201.75
492.47,520.88,-81.25,201.75
492.54,520.88,-81.25,201.75
492.6,520.88,-81.25,201.75
492.67,520.88,-81.25,201.75
492.74,520.88,-81.25,201.75
492.8,520.88,-81.25,201.75
492.87,520.88,-81.25,201.75
492.94,520.88,-81.25,201.75
493.0,520.88,-81.25,201.75
493.07,520.88,-81.25,201.75
493.14,520.88,-81.25,201.75
493.2,520.88,-81.25,201.75
493.27,520.88,-81.25,201.75
493.34,520.88,-81.25,201.75
493.41,520.88,-81.25,201.75
493.47,520.88,-81.25,201.75
493.54,520.88,-81.25,201.75
493.61,520.88,-81.25,201.75
493.67,520.88,-81.25,201.75
493.74,520.88,-81.25,201.75
493.81,520.88,-81.25,201.75
493.87,520.88,-81.25,201.75
493.94,520.88,-81.25,201.75
494.01,520.88,-81.25,201.75
494.07,520.88,-81.25,201.75
494.14,520.88,-81.25,201.75
494.21,520.88,-81.25,201.75
494.27,520.88,-81.25,201.75
494.34,520.88,-81.25,201.75
494.41,520.88,-81.25,201.75
494.47,520.88,-81.25,201.75
494.54,520.88,-81.25,201.75
494.61,520.88,-81.25,201.75
494.67,520.88,-81.25,201.75
494.74,520.88,-81.25,201.75
494.81,520.88,-81.25,201.75
494.88,520.88,-81.25,201.75
494.94,520.88,-81.25,201.75
495.01,520.88,-81.25,201.75
495.08,520.88,-81.25,201.75
495.14,520.88,-81.25,201.75
495.21,520.88,-81.25,201.75
495.28,520.88,-81.25,201.75
495.34,520.88,-81.25,201.75
495.41,520.88,-81.25,201.75
495.48,520.88,-81.25,201.75
495.55,520.88,-81.25,201.75
495.61,520.88,-81.25,201.75
495.68,520.88,-81.25,201.75
495.75,520.88,-81.25,201.75
495.81,520.88,-81.25,201.75
495.88,520.88,-81.25,201.75
495.95,520.88,-81.25,201.75
496.01,520.88,-81.25,201.75
496.08,520.88,-81.25,201.75
496.15,520.88,-81.25,201.75
496.21,520.88,-81.25,201.75
496.28,520.88,-81.25,201.75
496.35,520.88,-81.25,201.75
496.41,520.88,-81.25,201.75
496.48,520.88,-81.25,201.75
496.55,520.88,-81.25,201.75
496.62,520.88,-81.25,201.75
496.69,520.88,-81.25,201.75
496.75,520.88,-81.25,201.75
496.82,520.88,-81.25,201.75
496.89,520.88,-81.25,201.75
496.95,520.88,-81.25,201.75
497.02,520.88,-81.25,201.75
497.09,520.88,-81.25,201.75
497.15,520.88,-81.25,201.75
497.22,520.88,-81.25,201.75
497.29,520.88,-81.25,201.75
497.35,520.88,-81.25,201.75
497.42,520.88,-81.25,201.75
497.49,520.88,-81.25,201.75
497.55,520.88,-81.25,201.75
497.62,520.88,-81.25,201.75
497.68,520.88,-81.25,201.75
497.75,520.88,-81.25,201.75
497.82,520.88,-81.25,201.75
497.88,520.88,-81.25,201.75
497.95,520.88,-81.25,201.75
498.02,520.88,-81.25,201.75
498.08,520.88,-81.25,201.75
498.15,520.88,-81.25,201.75
498.22,520.88,-81.25,201.75
498.28,520.88,-81.25,201.75
498.35,520.88,-81.25,201.75
498.42,520.88,-81.25,201.75
498.48,520.88,-81.25,201.75
498.55,520.88,-81.25,201.75
498.62,520.88,-81.25,201.75
498.68,520.88,-81.25,201.75
498.75,520.88,-81.25,201.75
498.81,520.88,-81.25,201.75
498.88,520.88,-81.25,201.75
498.95,520.88,-81.25,201.75
499.02,520.88,-81.25,201.75
499.08,520.88,-81.25,201.75
499.15,520.88,-81.25,201.75
499.22,520.88,-81.25,201.75
499.28,520.88,-81.25,201.75
499.35,520.88,-81.25,201.75
499.42,520.88,-81.25,201.75
499.48,520.88,-81.25,201.75
499.55,520.88,-81.25,201.75
499.62,520.88,-81.25,201.75
499.68,520.88,-81.25,201.75
499.75,520.88,-81.25,201.75
499.82,520.88,-81.25,201.75
499.88,520.88,-81.25,201.75
499.95,520.88,-81.25,201.75
500.02,520.88,-81.25,201.75
500.08,520.88,-81.25,201.75
500.15,520.88,-81.25,201.75
500.22,520.88,-81.25,201.75
500.28,520.88,-81.25,201.75
500.35,520.88,-81.25,201.75
500.42,520.88,-81.25,201.75
500.49,520.88,-81.25,201.75
500.55,520.88,-81.25,201.75
500.62,520.88,-81.25,201.75
500.69,520.88,-81.25,201.75
500.75,520.88,-81.25,201.75
500.82,520.88,-81.25,201.75
500.89,520.88,-81.25,201.75
500.95,520.88,-81.25,201.75
501.02,520.88,-81.25,201.75
501.09,520.88,-81.25,201.75
501.15,520.88,-81.25,201.75
501.22,520.88,-81.25,201.75
501.29,520.88,-81.25,201.75
501.35,520.88,-81.25,201.75
501.42,520.88,-81.25,201.75
501.49,520.88,-81.25,201.75
501.55,520.88,-81.25,201.75
501.62,520.88,-81.25,201.75
