ElapsedSec,Phase,MissionElapsedSec,MissionEndReason,MissionTotalTimeout
422.21,3,422.21,RUNNING,0
422.28,3,422.28,RUNNING,0
422.35,3,422.35,RUNNING,0
422.41,3,422.41,RUNNING,0
422.48,3,422.48,RUNNING,0
422.54,3,422.54,RUNNING,0
422.61,3,422.61,RUNNING,0
422.68,3,422.68,RUNNING,0
422.74,3,422.74,RUNNING,0
422.81,3,422.81,RUNNING,0
422.88,3,422.88,RUNNING,0
422.94,3,422.94,RUNNING,0
423.01,3,423.01,RUNNING,0
423.08,3,423.08,RUNNING,0
423.14,3,423.14,RUNNING,0
423.21,3,423.21,RUNNING,0
423.28,3,423.28,RUNNING,0
423.34,3,423.34,RUNNING,0
423.41,3,423.41,RUNNING,0
423.47,3,423.47,RUNNING,0
423.54,3,423.54,RUNNING,0
423.61,3,423.61,RUNNING,0
423.67,3,423.67,RUNNING,0
423.74,3,423.74,RUNNING,0
423.81,3,423.81,RUNNING,0
423.87,3,423.87,RUNNING,0
423.94,3,423.94,RUNNING,0
424.01,3,424.01,RUNNING,0
424.07,3,424.07,RUNNING,0
424.14,3,424.14,RUNNING,0
424.21,3,424.21,RUNNING,0
424.28,3,424.28,RUNNING,0
424.34,3,424.34,RUNNING,0
424.41,3,424.41,RUNNING,0
424.48,3,424.48,RUNNING,0
424.54,3,424.54,RUNNING,0
424.61,3,424.61,RUNNING,0
424.68,3,424.68,RUNNING,0
424.74,3,424.74,RUNNING,0
424.81,3,424.81,RUNNING,0
424.87,3,424.87,RUNNING,0
424.94,3,424.94,RUNNING,0
425.01,3,425.01,RUNNING,0
425.08,3,425.08,RUNNING,0
425.14,3,425.14,RUNNING,0
425.21,3,425.21,RUNNING,0
425.28,3,425.28,RUNNING,0
425.34,3,425.34,RUNNING,0
425.41,3,425.41,RUNNING,0
425.48,3,425.48,RUNNING,0
425.54,3,425.54,RUNNING,0
425.61,3,425.61,RUNNING,0
425.68,3,425.68,RUNNING,0
425.74,3,425.74,RUNNING,0
425.81,3,425.81,RUNNING,0
425.88,3,425.88,RUNNING,0
425.95,3,425.95,RUNNING,0
426.01,3,426.01,RUNNING,0
426.08,3,426.08,RUNNING,0
426.15,3,426.15,RUNNING,0
426.21,3,426.21,RUNNING,0
426.28,3,426.28,RUNNING,0
426.35,3,426.35,RUNNING,0
426.41,3,426.41,RUNNING,0
426.48,3,426.48,RUNNING,0
426.55,3,426.55,RUNNING,0
426.62,3,426.62,RUNNING,0
426.68,3,426.68,RUNNING,0
426.75,3,426.75,RUNNING,0
426.82,3,426.82,RUNNING,0
426.88,3,426.88,RUNNING,0
426.95,3,426.95,RUNNING,0
427.02,3,427.02,RUNNING,0
427.09,3,427.09,RUNNING,0
427.15,3,427.15,RUNNING,0
427.22,3,427.22,RUNNING,0
427.29,3,427.29,RUNNING,0
427.35,3,427.35,RUNNING,0
427.42,3,427.42,RUNNING,0
427.49,3,427.49,RUNNING,0
427.56,3,427.56,RUNNING,0
427.62,3,427.62,RUNNING,0
427.7,3,427.7,RUNNING,0
427.76,3,427.76,RUNNING,0
427.83,3,427.83,RUNNING,0
427.9,3,427.9,RUNNING,0
427.96,3,427.96,RUNNING,0
428.03,3,428.03,RUNNING,0
428.09,3,428.09,RUNNING,0
428.16,3,428.16,RUNNING,0
428.23,3,428.23,RUNNING,0
428.29,3,428.29,RUNNING,0
428.36,3,428.36,RUNNING,0
428.42,3,428.42,RUNNING,0
428.49,3,428.49,RUNNING,0
428.56,3,428.56,RUNNING,0
428.62,3,428.62,RUNNING,0
428.69,3,428.69,RUNNING,0
428.76,3,428.76,RUNNING,0
428.82,3,428.82,RUNNING,0
428.89,3,428.89,RUNNING,0
428.96,3,428.96,RUNNING,0
429.02,3,429.02,RUNNING,0
429.09,3,429.09,RUNNING,0
429.15,3,429.15,RUNNING,0
429.22,3,429.22,RUNNING,0
429.29,3,429.29,RUNNING,0
429.35,3,429.35,RUNNING,0
429.42,3,429.42,RUNNING,0
429.49,3,429.49,RUNNING,0
429.55,3,429.55,RUNNING,0
429.62,3,429.62,RUNNING,0
429.69,3,429.69,RUNNING,0
429.75,3,429.75,RUNNING,0
429.82,3,429.82,RUNNING,0
429.89,3,429.89,RUNNING,0
429.95,3,429.95,RUNNING,0
430.02,3,430.02,RUNNING,0
430.09,3,430.09,RUNNING,0
430.15,3,430.15,RUNNING,0
430.22,3,430.22,RUNNING,0
430.29,3,430.29,RUNNING,0
430.35,3,430.35,RUNNING,0
430.42,3,430.42,RUNNING,0
430.49,3,430.49,RUNNING,0
430.55,3,430.55,RUNNING,0
430.62,3,430.62,RUNNING,0
430.69,3,430.69,RUNNING,0
430.76,3,430.76,RUNNING,0
430.83,3,430.83,RUNNING,0
430.9,3,430.9,RUNNING,0
430.96,3,430.96,RUNNING,0
431.03,3,431.03,RUNNING,0
431.1,3,431.1,RUNNING,0
431.16,3,431.16,RUNNING,0
431.23,3,431.23,RUNNING,0
431.3,3,431.3,RUNNING,0
431.36,3,431.36,RUNNING,0
431.43,3,431.43,RUNNING,0
431.5,3,431.5,RUNNING,0
431.56,3,431.56,RUNNING,0
431.63,3,431.63,RUNNING,0
431.7,3,431.7,RUNNING,0
431.76,3,431.76,RUNNING,0
431.83,3,431.83,RUNNING,0
431.9,3,431.9,RUNNING,0
431.96,3,431.96,RUNNING,0
432.03,3,432.03,RUNNING,0
432.1,3,432.1,RUNNING,0
432.16,3,432.16,RUNNING,0
432.23,3,432.23,RUNNING,0
432.3,3,432.3,RUNNING,0
432.36,3,432.36,RUNNING,0
432.43,3,432.43,RUNNING,0
432.5,3,432.5,RUNNING,0
432.56,3,432.56,RUNNING,0
432.63,3,432.63,RUNNING,0
432.7,3,432.7,RUNNING,0
432.77,3,432.77,RUNNING,0
432.83,3,432.83,RUNNING,0
432.9,3,432.9,RUNNING,0
432.97,3,432.97,RUNNING,0
433.03,3,433.03,RUNNING,0
433.1,3,433.1,RUNNING,0
433.17,3,433.17,RUNNING,0
433.23,3,433.23,RUNNING,0
433.3,3,433.3,RUNNING,0
433.37,3,433.37,RUNNING,0
433.44,3,433.44,RUNNING,0
433.5,3,433.5,RUNNING,0
433.57,3,433.57,RUNNING,0
433.64,3,433.64,RUNNING,0
433.7,3,433.7,RUNNING,0
433.77,3,433.77,RUNNING,0
433.84,3,433.84,RUNNING,0
433.9,3,433.9,RUNNING,0
433.97,3,433.97,RUNNING,0
434.04,3,434.04,RUNNING,0
434.11,3,434.11,RUNNING,0
434.17,3,434.17,RUNNING,0
434.24,3,434.24,RUNNING,0
434.31,3,434.31,RUNNING,0
434.38,3,434.38,RUNNING,0
434.45,3,434.45,RUNNING,0
434.51,3,434.51,RUNNING,0
434.58,3,434.58,RUNNING,0
434.65,3,434.65,RUNNING,0
434.71,3,434.71,RUNNING,0
434.78,3,434.78,RUNNING,0
434.84,3,434.84,RUNNING,0
434.91,3,434.91,RUNNING,0
434.98,3,434.98,RUNNING,0
435.04,3,435.04,RUNNING,0
435.11,3,435.11,RUNNING,0
435.17,3,435.17,RUNNING,0
435.24,3,435.24,RUNNING,0
435.31,3,435.31,RUNNING,0
435.38,3,435.38,RUNNING,0
435.44,3,435.44,RUNNING,0
435.51,3,435.51,RUNNING,0
435.58,3,435.58,RUNNING,0
435.64,3,435.64,RUNNING,0
435.72,3,435.72,RUNNING,0
435.78,3,435.78,RUNNING,0
435.85,3,435.85,RUNNING,0
435.92,3,435.92,RUNNING,0
435.98,3,435.98,RUNNING,0
436.05,3,436.05,RUNNING,0
436.11,3,436.11,RUNNING,0
436.18,3,436.18,RUNNING,0
436.25,3,436.25,RUNNING,0
436.31,3,436.31,RUNNING,0
436.38,3,436.38,RUNNING,0
436.45,3,436.45,RUNNING,0
436.51,3,436.51,RUNNING,0
436.58,3,436.58,RUNNING,0
436.65,3,436.65,RUNNING,0
436.71,3,436.71,RUNNING,0
436.78,3,436.78,RUNNING,0
436.85,3,436.85,RUNNING,0
436.91,3,436.91,RUNNING,0
436.98,3,436.98,RUNNING,0
437.04,3,437.04,RUNNING,0
437.11,3,437.11,RUNNING,0
437.18,3,437.18,RUNNING,0
437.24,3,437.24,RUNNING,0
437.31,3,437.31,RUNNING,0
437.38,3,437.38,RUNNING,0
437.44,3,437.44,RUNNING,0
437.51,3,437.51,RUNNING,0
437.58,3,437.58,RUNNING,0
437.64,3,437.64,RUNNING,0
437.71,3,437.71,RUNNING,0
437.78,3,437.78,RUNNING,0
437.84,3,437.84,RUNNING,0
437.91,3,437.91,RUNNING,0
437.97,3,437.97,RUNNING,0
438.04,3,438.04,RUNNING,0
438.11,3,438.11,RUNNING,0
438.17,3,438.17,RUNNING,0
438.24,3,438.24,RUNNING,0
438.31,3,438.31,RUNNING,0
438.37,3,438.37,RUNNING,0
438.44,3,438.44,RUNNING,0
438.51,3,438.51,RUNNING,0
438.57,3,438.57,RUNNING,0
438.64,3,438.64,RUNNING,0
438.71,3,438.71,RUNNING,0
438.77,3,438.77,RUNNING,0
438.84,3,438.84,RUNNING,0
438.91,3,438.91,RUNNING,0
438.97,3,438.97,RUNNING,0
439.04,3,439.04,RUNNING,0
439.11,3,439.11,RUNNING,0
439.17,3,439.17,RUNNING,0
439.24,3,439.24,RUNNING,0
439.31,3,439.31,RUNNING,0
439.38,3,439.38,RUNNING,0
439.44,3,439.44,RUNNING,0
439.51,3,439.51,RUNNING,0
439.58,3,439.58,RUNNING,0
439.64,3,439.64,RUNNING,0
439.71,3,439.71,RUNNING,0
439.78,3,439.78,RUNNING,0
439.84,3,439.84,RUNNING,0
439.91,3,439.91,RUNNING,0
439.98,3,439.98,RUNNING,0
440.04,3,440.04,RUNNING,0
440.11,3,440.11,RUNNING,0
440.18,3,440.18,RUNNING,0
440.24,3,440.24,RUNNING,0
440.31,3,440.31,RUNNING,0
440.38,3,440.38,RUNNING,0
440.44,3,440.44,RUNNING,0
440.51,3,440.51,RUNNING,0
440.58,3,440.58,RUNNING,0
440.64,3,440.64,RUNNING,0
440.71,3,440.71,RUNNING,0
440.78,3,440.78,RUNNING,0
440.84,3,440.84,RUNNING,0
440.91,3,440.91,RUNNING,0
440.98,3,440.98,RUNNING,0
441.04,3,441.04,RUNNING,0
441.11,3,441.11,RUNNING,0
441.18,3,441.18,RUNNING,0
441.25,3,441.25,RUNNING,0
441.31,3,441.31,RUNNING,0
441.38,3,441.38,RUNNING,0
441.45,3,441.45,RUNNING,0
441.51,3,441.51,RUNNING,0
441.58,3,441.58,RUNNING,0
441.65,3,441.65,RUNNING,0
441.71,3,441.71,RUNNING,0
441.78,3,441.78,RUNNING,0
441.85,3,441.85,RUNNING,0
441.91,3,441.91,RUNNING,0
441.98,3,441.98,RUNNING,0
442.05,3,442.05,RUNNING,0
442.12,3,442.12,RUNNING,0
442.18,3,442.18,RUNNING,0
442.25,3,442.25,RUNNING,0
442.32,3,442.32,RUNNING,0
442.39,3,442.39,RUNNING,0
442.46,3,442.46,RUNNING,0
442.52,3,442.52,RUNNING,0
442.59,3,442.59,RUNNING,0
442.66,3,442.66,RUNNING,0
442.72,3,442.72,RUNNING,0
442.79,3,442.79,RUNNING,0
442.86,3,442.86,RUNNING,0
442.92,3,442.92,RUNNING,0
442.99,3,442.99,RUNNING,0
443.05,3,443.05,RUNNING,0
443.12,3,443.12,RUNNING,0
443.19,3,443.19,RUNNING,0
443.25,3,443.25,RUNNING,0
443.32,3,443.32,RUNNING,0
443.39,3,443.39,RUNNING,0
443.45,3,443.45,RUNNING,0
443.52,3,443.52,RUNNING,0
443.59,3,443.59,RUNNING,0
443.65,3,443.65,RUNNING,0
443.72,3,443.72,RUNNING,0
443.79,3,443.79,RUNNING,0
443.85,3,443.85,RUNNING,0
443.92,3,443.92,RUNNING,0
443.98,3,443.98,RUNNING,0
444.05,3,444.05,RUNNING,0
444.12,3,444.12,RUNNING,0
444.18,3,444.18,RUNNING,0
444.25,3,444.25,RUNNING,0
444.32,3,444.32,RUNNING,0
444.38,3,444.38,RUNNING,0
444.45,3,444.45,RUNNING,0
444.52,3,444.52,RUNNING,0
444.58,3,444.58,RUNNING,0
444.65,3,444.65,RUNNING,0
444.72,3,444.72,RUNNING,0
444.78,3,444.78,RUNNING,0
444.85,3,444.85,RUNNING,0
444.92,3,444.92,RUNNING,0
444.98,3,444.98,RUNNING,0
445.05,3,445.05,RUNNING,0
445.12,3,445.12,RUNNING,0
445.18,3,445.18,RUNNING,0
445.25,3,445.25,RUNNING,0
445.32,3,445.32,RUNNING,0
445.38,3,445.38,RUNNING,0
445.45,3,445.45,RUNNING,0
445.52,3,445.52,RUNNING,0
445.58,3,445.58,RUNNING,0
445.65,3,445.65,RUNNING,0
445.71,3,445.71,RUNNING,0
445.78,3,445.78,RUNNING,0
445.85,3,445.85,RUNNING,0
445.91,3,445.91,RUNNING,0
445.98,3,445.98,RUNNING,0
446.05,3,446.05,RUNNING,0
446.11,3,446.11,RUNNING,0
446.18,3,446.18,RUNNING,0
446.25,3,446.25,RUNNING,0
446.31,3,446.31,RUNNING,0
446.38,3,446.38,RUNNING,0
446.45,3,446.45,RUNNING,0
446.52,3,446.52,RUNNING,0
446.58,3,446.58,RUNNING,0
446.65,3,446.65,RUNNING,0
446.72,3,446.72,RUNNING,0
446.78,3,446.78,RUNNING,0
446.85,3,446.85,RUNNING,0
446.92,3,446.92,RUNNING,0
446.98,3,446.98,RUNNING,0
447.05,3,447.05,RUNNING,0
447.12,3,447.12,RUNNING,0
447.18,3,447.18,RUNNING,0
447.25,3,447.25,RUNNING,0
447.32,3,447.32,RUNNING,0
447.39,3,447.39,RUNNING,0
447.45,3,447.45,RUNNING,0
447.52,3,447.52,RUNNING,0
447.59,3,447.59,RUNNING,0
447.65,3,447.65,RUNNING,0
447.72,3,447.72,RUNNING,0
447.79,3,447.79,RUNNING,0
447.85,3,447.85,RUNNING,0
447.92,3,447.92,RUNNING,0
447.99,3,447.99,RUNNING,0
448.05,3,448.05,RUNNING,0
448.12,3,448.12,RUNNING,0
448.19,3,448.19,RUNNING,0
448.25,3,448.25,RUNNING,0
448.32,3,448.32,RUNNING,0
448.39,3,448.39,RUNNING,0
448.45,3,448.45,RUNNING,0
448.52,3,448.52,RUNNING,0
448.59,3,448.59,RUNNING,0
448.65,3,448.65,RUNNING,0
448.72,3,448.72,RUNNING,0
448.79,3,448.79,RUNNING,0
448.87,3,448.87,RUNNING,0
448.93,3,448.93,RUNNING,0
449.0,3,449.0,RUNNING,0
449.06,3,449.06,RUNNING,0
449.13,3,449.13,RUNNING,0
449.2,3,449.2,RUNNING,0
449.26,3,449.26,RUNNING,0
449.33,3,449.33,RUNNING,0
449.4,3,449.4,RUNNING,0
449.46,3,449.46,RUNNING,0
449.53,3,449.53,RUNNING,0
449.59,3,449.59,RUNNING,0
449.66,3,449.66,RUNNING,0
449.73,3,449.73,RUNNING,0
449.79,3,449.79,RUNNING,0
449.86,3,449.86,RUNNING,0
449.92,3,449.92,RUNNING,0
449.99,3,449.99,RUNNING,0
450.06,3,450.06,RUNNING,0
450.12,3,450.12,RUNNING,0
450.19,3,450.19,RUNNING,0
450.26,3,450.26,RUNNING,0
450.32,3,450.32,RUNNING,0
450.39,3,450.39,RUNNING,0
450.46,3,450.46,RUNNING,0
450.52,3,450.52,RUNNING,0
450.59,3,450.59,RUNNING,0
450.66,3,450.66,RUNNING,0
450.72,3,450.72,RUNNING,0
450.79,3,450.79,RUNNING,0
450.86,3,450.86,RUNNING,0
450.92,3,450.92,RUNNING,0
450.99,3,450.99,RUNNING,0
451.06,3,451.06,RUNNING,0
451.12,3,451.12,RUNNING,0
451.19,3,451.19,RUNNING,0
451.25,3,451.25,RUNNING,0
451.32,3,451.32,RUNNING,0
451.39,3,451.39,RUNNING,0
451.45,3,451.45,RUNNING,0
451.52,3,451.52,RUNNING,0
451.59,3,451.59,RUNNING,0
451.65,3,451.65,RUNNING,0
451.72,3,451.72,RUNNING,0
451.79,3,451.79,RUNNING,0
451.85,3,451.85,RUNNING,0
451.92,3,451.92,RUNNING,0
451.99,3,451.99,RUNNING,0
452.05,3,452.05,RUNNING,0
452.12,3,452.12,RUNNING,0
452.19,3,452.19,RUNNING,0
452.25,3,452.25,RUNNING,0
452.32,3,452.32,RUNNING,0
452.39,3,452.39,RUNNING,0
452.45,3,452.45,RUNNING,0
452.52,3,452.52,RUNNING,0
452.59,3,452.59,RUNNING,0
452.65,3,452.65,RUNNING,0
452.72,3,452.72,RUNNING,0
452.79,3,452.79,RUNNING,0
452.85,3,452.85,RUNNING,0
452.92,3,452.92,RUNNING,0
452.99,3,452.99,RUNNING,0
453.05,3,453.05,RUNNING,0
453.12,3,453.12,RUNNING,0
453.19,3,453.19,RUNNING,0
453.25,3,453.25,RUNNING,0
453.32,3,453.32,RUNNING,0
453.39,3,453.39,RUNNING,0
453.45,3,453.45,RUNNING,0
453.52,3,453.52,RUNNING,0
453.59,3,453.59,RUNNING,0
453.65,3,453.65,RUNNING,0
453.72,3,453.72,RUNNING,0
453.79,3,453.79,RUNNING,0
453.85,3,453.85,RUNNING,0
453.92,3,453.92,RUNNING,0
453.99,3,453.99,RUNNING,0
454.06,3,454.06,RUNNING,0
454.12,3,454.12,RUNNING,0
454.19,3,454.19,RUNNING,0
454.26,3,454.26,RUNNING,0
454.32,3,454.32,RUNNING,0
454.39,3,454.39,RUNNING,0
454.46,3,454.46,RUNNING,0
454.53,3,454.53,RUNNING,0
454.59,3,454.59,RUNNING,0
454.66,3,454.66,RUNNING,0
454.73,3,454.73,RUNNING,0
454.79,3,454.79,RUNNING,0
454.86,3,454.86,RUNNING,0
454.93,3,454.93,RUNNING,0
454.99,3,454.99,RUNNING,0
455.06,3,455.06,RUNNING,0
455.13,3,455.13,RUNNING,0
455.2,3,455.2,RUNNING,0
455.26,3,455.26,RUNNING,0
455.33,3,455.33,RUNNING,0
455.4,3,455.4,RUNNING,0
455.47,3,455.47,RUNNING,0
455.54,3,455.54,RUNNING,0
455.61,3,455.61,RUNNING,0
455.67,3,455.67,RUNNING,0
455.74,3,455.74,RUNNING,0
455.8,3,455.8,RUNNING,0
455.87,3,455.87,RUNNING,0
455.94,3,455.94,RUNNING,0
456.0,3,456.0,RUNNING,0
456.07,3,456.07,RUNNING,0
456.14,3,456.14,RUNNING,0
456.2,3,456.2,RUNNING,0
456.27,3,456.27,RUNNING,0
456.33,3,456.33,RUNNING,0
456.4,3,456.4,RUNNING,0
456.47,3,456.47,RUNNING,0
456.54,3,456.54,RUNNING,0
456.6,3,456.6,RUNNING,0
456.67,3,456.67,RUNNING,0
456.73,3,456.73,RUNNING,0
456.8,3,456.8,RUNNING,0
456.87,3,456.87,RUNNING,0
456.93,3,456.93,RUNNING,0
457.0,3,457.0,RUNNING,0
457.07,3,457.07,RUNNING,0
457.13,3,457.13,RUNNING,0
457.2,3,457.2,RUNNING,0
457.26,3,457.26,RUNNING,0
457.33,3,457.33,RUNNING,0
457.4,3,457.4,RUNNING,0
457.46,3,457.46,RUNNING,0
457.53,3,457.53,RUNNING,0
457.6,3,457.6,RUNNING,0
457.66,3,457.66,RUNNING,0
457.73,3,457.73,RUNNING,0
457.8,3,457.8,RUNNING,0
457.86,3,457.86,RUNNING,0
457.93,3,457.93,RUNNING,0
458.0,3,458.0,RUNNING,0
458.06,3,458.06,RUNNING,0
458.13,3,458.13,RUNNING,0
458.19,3,458.19,RUNNING,0
458.26,3,458.26,RUNNING,0
458.33,3,458.33,RUNNING,0
458.4,3,458.4,RUNNING,0
458.46,3,458.46,RUNNING,0
458.53,3,458.53,RUNNING,0
458.6,3,458.6,RUNNING,0
458.66,3,458.66,RUNNING,0
458.73,3,458.73,RUNNING,0
458.79,3,458.79,RUNNING,0
458.86,3,458.86,RUNNING,0
458.93,3,458.93,RUNNING,0
459.0,3,459.0,RUNNING,0
459.06,3,459.06,RUNNING,0
459.13,3,459.13,RUNNING,0
459.2,3,459.2,RUNNING,0
459.26,3,459.26,RUNNING,0
459.33,3,459.33,RUNNING,0
459.4,3,459.4,RUNNING,0
459.47,3,459.47,RUNNING,0
459.53,3,459.53,RUNNING,0
459.6,3,459.6,RUNNING,0
459.67,3,459.67,RUNNING,0
459.73,3,459.73,RUNNING,0
459.8,3,459.8,RUNNING,0
459.87,3,459.87,RUNNING,0
459.93,3,459.93,RUNNING,0
460.0,3,460.0,RUNNING,0
460.07,3,460.07,RUNNING,0
460.13,3,460.13,RUNNING,0
460.2,3,460.2,RUNNING,0
460.27,3,460.27,RUNNING,0
460.33,3,460.33,RUNNING,0
460.4,3,460.4,RUNNING,0
460.47,3,460.47,RUNNING,0
460.54,3,460.54,RUNNING,0
460.6,3,460.6,RUNNING,0
460.67,3,460.67,RUNNING,0
460.74,3,460.74,RUNNING,0
460.81,3,460.81,RUNNING,0
460.87,3,460.87,RUNNING,0
460.94,3,460.94,RUNNING,0
461.01,3,461.01,RUNNING,0
461.07,3,461.07,RUNNING,0
461.14,3,461.14,RUNNING,0
461.21,3,461.21,RUNNING,0
461.27,3,461.27,RUNNING,0
461.34,3,461.34,RUNNING,0
461.41,3,461.41,RUNNING,0
461.48,3,461.48,RUNNING,0
461.55,3,461.55,RUNNING,0
461.61,3,461.61,RUNNING,0
461.68,3,461.68,RUNNING,0
461.75,3,461.75,RUNNING,0
461.81,3,461.81,RUNNING,0
461.88,3,461.88,RUNNING,0
461.95,3,461.95,RUNNING,0
462.01,3,462.01,RUNNING,0
462.09,3,462.09,RUNNING,0
462.16,3,462.16,RUNNING,0
462.22,3,462.22,RUNNING,0
462.29,3,462.29,RUNNING,0
462.35,3,462.35,RUNNING,0
462.42,3,462.42,RUNNING,0
462.49,3,462.49,RUNNING,0
462.55,3,462.55,RUNNING,0
462.62,3,462.62,RUNNING,0
462.69,3,462.69,RUNNING,0
462.75,3,462.75,RUNNING,0
462.82,3,462.82,RUNNING,0
462.89,3,462.89,RUNNING,0
462.95,3,462.95,RUNNING,0
463.02,3,463.02,RUNNING,0
463.08,3,463.08,RUNNING,0
463.15,3,463.15,RUNNING,0
463.22,3,463.22,RUNNING,0
463.28,3,463.28,RUNNING,0
463.35,3,463.35,RUNNING,0
463.42,3,463.42,RUNNING,0
463.48,3,463.48,RUNNING,0
463.55,3,463.55,RUNNING,0
463.62,3,463.62,RUNNING,0
463.68,3,463.68,RUNNING,0
463.75,3,463.75,RUNNING,0
463.81,3,463.81,RUNNING,0
463.88,3,463.88,RUNNING,0
463.95,3,463.95,RUNNING,0
464.01,3,464.01,RUNNING,0
464.08,3,464.08,RUNNING,0
464.15,3,464.15,RUNNING,0
464.21,3,464.21,RUNNING,0
464.28,3,464.28,RUNNING,0
464.35,3,464.35,RUNNING,0
464.41,3,464.41,RUNNING,0
464.48,3,464.48,RUNNING,0
464.55,3,464.55,RUNNING,0
464.61,3,464.61,RUNNING,0
464.68,3,464.68,RUNNING,0
464.75,3,464.75,RUNNING,0
464.81,3,464.81,RUNNING,0
464.88,3,464.88,RUNNING,0
464.94,3,464.94,RUNNING,0
465.01,3,465.01,RUNNING,0
465.08,3,465.08,RUNNING,0
465.14,3,465.14,RUNNING,0
465.21,3,465.21,RUNNING,0
465.28,3,465.28,RUNNING,0
465.34,3,465.34,RUNNING,0
465.41,3,465.41,RUNNING,0
465.48,3,465.48,RUNNING,0
465.54,3,465.54,RUNNING,0
465.61,3,465.61,RUNNING,0
465.68,3,465.68,RUNNING,0
465.74,3,465.74,RUNNING,0
465.81,3,465.81,RUNNING,0
465.88,3,465.88,RUNNING,0
465.95,3,465.95,RUNNING,0
466.01,3,466.01,RUNNING,0
466.08,3,466.08,RUNNING,0
466.15,3,466.15,RUNNING,0
466.21,3,466.21,RUNNING,0
466.28,3,466.28,RUNNING,0
466.35,3,466.35,RUNNING,0
466.41,3,466.41,RUNNING,0
466.48,3,466.48,RUNNING,0
466.55,3,466.55,RUNNING,0
466.62,3,466.62,RUNNING,0
466.68,3,466.68,RUNNING,0
466.75,3,466.75,RUNNING,0
466.82,3,466.82,RUNNING,0
466.88,3,466.88,RUNNING,0
466.95,3,466.95,RUNNING,0
467.02,3,467.02,RUNNING,0
467.09,3,467.09,RUNNING,0
467.15,3,467.15,RUNNING,0
467.22,3,467.22,RUNNING,0
467.29,3,467.29,RUNNING,0
467.36,3,467.36,RUNNING,0
467.42,3,467.42,RUNNING,0
467.49,3,467.49,RUNNING,0
467.56,3,467.56,RUNNING,0
467.62,3,467.62,RUNNING,0
467.69,3,467.69,RUNNING,0
467.76,3,467.76,RUNNING,0
467.82,3,467.82,RUNNING,0
467.89,3,467.89,RUNNING,0
467.96,3,467.96,RUNNING,0
468.02,3,468.02,RUNNING,0
468.09,3,468.09,RUNNING,0
468.16,3,468.16,RUNNING,0
468.23,3,468.23,RUNNING,0
468.29,3,468.29,RUNNING,0
468.36,3,468.36,RUNNING,0
468.43,3,468.43,RUNNING,0
468.49,3,468.49,RUNNING,0
468.56,3,468.56,RUNNING,0
468.63,3,468.63,RUNNING,0
468.7,3,468.7,RUNNING,0
468.77,3,468.77,RUNNING,0
468.84,3,468.84,RUNNING,0
468.9,3,468.9,RUNNING,0
468.97,3,468.97,RUNNING,0
469.04,3,469.04,RUNNING,0
469.1,3,469.1,RUNNING,0
469.17,3,469.17,RUNNING,0
469.24,3,469.24,RUNNING,0
469.3,3,469.3,RUNNING,0
469.37,3,469.37,RUNNING,0
469.43,3,469.43,RUNNING,0
469.5,3,469.5,RUNNING,0
469.57,3,469.57,RUNNING,0
469.63,3,469.63,RUNNING,0
469.7,3,469.7,RUNNING,0
469.77,3,469.77,RUNNING,0
469.83,3,469.83,RUNNING,0
469.9,3,469.9,RUNNING,0
469.97,3,469.97,RUNNING,0
470.03,3,470.03,RUNNING,0
470.1,3,470.1,RUNNING,0
470.17,3,470.17,RUNNING,0
470.23,3,470.23,RUNNING,0
470.3,3,470.3,RUNNING,0
470.37,3,470.37,RUNNING,0
470.43,3,470.43,RUNNING,0
470.5,3,470.5,RUNNING,0
470.57,3,470.57,RUNNING,0
470.63,3,470.63,RUNNING,0
470.7,3,470.7,RUNNING,0
470.77,3,470.77,RUNNING,0
470.83,3,470.83,RUNNING,0
470.9,3,470.9,RUNNING,0
470.97,3,470.97,RUNNING,0
471.03,3,471.03,RUNNING,0
471.1,3,471.1,RUNNING,0
471.17,3,471.17,RUNNING,0
471.23,3,471.23,RUNNING,0
471.3,3,471.3,RUNNING,0
471.37,3,471.37,RUNNING,0
471.43,3,471.43,RUNNING,0
471.5,3,471.5,RUNNING,0
471.56,3,471.56,RUNNING,0
471.63,3,471.63,RUNNING,0
471.7,3,471.7,RUNNING,0
471.76,3,471.76,RUNNING,0
471.83,3,471.83,RUNNING,0
471.9,3,471.9,RUNNING,0
471.96,3,471.96,RUNNING,0
472.03,3,472.03,RUNNING,0
472.1,3,472.1,RUNNING,0
472.16,3,472.16,RUNNING,0
472.23,3,472.23,RUNNING,0
472.3,3,472.3,RUNNING,0
472.36,3,472.36,RUNNING,0
472.43,3,472.43,RUNNING,0
472.5,3,472.5,RUNNING,0
472.56,3,472.56,RUNNING,0
472.63,3,472.63,RUNNING,0
472.7,3,472.7,RUNNING,0
472.76,3,472.76,RUNNING,0
472.83,3,472.83,RUNNING,0
472.9,3,472.9,RUNNING,0
472.96,3,472.96,RUNNING,0
473.03,3,473.03,RUNNING,0
473.1,3,473.1,RUNNING,0
473.17,3,473.17,RUNNING,0
473.23,3,473.23,RUNNING,0
473.3,3,473.3,RUNNING,0
473.37,3,473.37,RUNNING,0
473.43,3,473.43,RUNNING,0
473.5,3,473.5,RUNNING,0
473.57,3,473.57,RUNNING,0
473.63,3,473.63,RUNNING,0
473.7,3,473.7,RUNNING,0
473.77,3,473.77,RUNNING,0
473.84,3,473.84,RUNNING,0
473.9,3,473.9,RUNNING,0
